index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1174,40.832,-17.2,1.4,-0.3,-17.8,1.7,-3.4,-0.1,0.0,1.0,1.0,0.877588991,0.449808782,0.480901624,0.530816433,109.9393658,307.7770394,225.2081121,99.67114673,109.9393658,-67.29689463,0.806156176,0.735060206,56,1.630058075,-5.006886963,15.36350561,12,-0.094216487,-0.095260426,4.551345697,-0.143689547,0.409302211,-0.901013326,0.403078088,1.992485473,-1.728940135,385.7816017,37.94520889,968.5289528,968.5289528,1174,40.832
1460,50.88,-14.5,1.6,-0.3,-16.7,1.8,-3.3,0.6,0.1,0.8,1.0,0.552933336,0.228948882,0.569630351,0.642150762,98.73010631,364.563425,171.7676343,93.41323621,98.73010631,-83.026546,0.322462585,0.418896753,56,1.641687486,-5.407599506,12.74497896,12,0.144241956,-0.218091697,2.029258471,-0.124787128,0.432458984,-0.892976707,0.161231293,2.01801452,-1.709640072,399.8625282,-23.06137535,1167.518601,1167.518601,1460,50.88
1550,53.948,-9.3,1.5,-3.5,-17.4,1.7,-2.4,1.0,0.1,-0.1,1.0,0.591873827,0.131680759,0.539579708,0.673317403,107.9956357,345.3310128,156.8076466,103.6175816,107.9956357,-72.61323182,0.440178251,0.427486045,56,1.657199121,-5.360901926,13.31242083,12,0.100938901,-0.331621837,2.528896552,-0.129688352,0.419106674,-0.898627023,0.220089126,2.003257516,-1.714125051,397.1808124,-9.673536928,1117.753126,1117.753126,1550,53.948
1578,54.968,-9.3,1.7,-2.9,-16.1,1.7,-2.3,1.0,0.1,-0.1,1.0,0.544436578,0.29126798,0.581796483,0.619434002,120.4477473,372.349749,182.671679,113.1562258,120.4477473,-86.06947055,0.495978457,0.407187497,56,1.657199121,-5.360901926,13.31242083,12,0.213374997,-0.22730266,2.562465927,-0.120318677,0.427799939,-0.895829575,0.247989228,2.012853661,-1.704307131,397.1808124,-9.673536928,1117.753126,1117.753126,1578,54.968
2036,71.051,-16.2,0.0,-1.3,-17.2,1.7,-1.2,0.9,-0.4,-0.2,0.900647371,0.504821965,-0.087448652,0.521882581,0.763400059,119.9910558,334.0048517,113.5679717,119.4708756,119.9910558,-45.72760477,7.38e-08,1.0,71,0.760983917,-4.697572481,11.01606669,12,8.41e-09,-7.65e-08,3.82e-07,-0.063415326,0.391464367,-0.918005526,3.69e-08,1.973018751,-1.639766218,362.829264,-24.38610248,1350.754349,1350.754349,2036,71.051
2152,75.072,-16.2,0.6,-4.5,-18.4,1.7,-2.5,0.7,-0.1,-0.6,0.892881503,0.569677621,0.232227023,0.564162966,0.638800746,107.7356779,361.0642979,173.375642,103.4305521,107.7356779,81.91112263,4.72e-08,1.0,71,0.564615158,-4.624556546,11.05869309,12,1.79e-08,-2.85e-08,2.73e-07,-0.047051262,0.38537971,-0.921557735,2.36e-08,1.966415608,-1.621808261,351.6548615,-19.27340925,1345.547786,1345.547786,2152,75.072
2168,75.668,-15.3,0.9,-3.9,-17.8,1.7,-3.2,1.0,0.0,-0.3,0.99,0.493647535,0.190186368,0.584857567,0.664848968,109.2208915,374.3088429,160.8724954,105.1162718,109.2208915,73.77168692,4.73e-08,1.0,71,0.564615158,-4.624556546,11.05869309,12,2.35e-08,-3.37e-08,2.7e-07,-0.047051261,0.385379709,-0.921557735,2.36e-08,1.966415608,-1.62180826,351.6548615,-19.27340925,1345.547786,1345.547786,2168,75.668
2416,84.368,-17.5,0.7,-7.6,-18.0,1.7,-6.3,-0.1,-0.2,-1.0,0.99,0.299218532,0.203759297,0.664906521,0.691844434,143.334599,425.5401735,147.9146717,135.1770178,143.334599,60.06633513,7.85e-08,1.0,71,0.652539113,-4.584679309,11.07045241,12,5.89e-08,-5e-08,3.48e-07,-0.054378255,0.382056605,-0.922537672,3.93e-08,1.962817031,-1.629672413,356.5454125,-16.7646801,1344.11851,1344.11851,2416,84.368
2508,87.696,-10.4,0.7,-0.2,-16.7,1.7,-4.9,0.8,-0.1,0.5,0.069113787,0.294037974,0.539318357,0.699995284,0.550860128,77.67874249,447.9969819,215.5871387,69.58907803,77.67874249,69.6516471,0.358050738,1.0,71,0.963036064,-5.023072653,13.86132681,12,0.601894918,-0.110758001,2.91880691,-0.030095096,0.409359554,-0.911876659,0.179025369,1.992548322,-1.603787824,363.0754117,15.32417445,1073.490309,1073.490309,2508,87.696
2928,102.725,-12.1,0.0,-2.6,-16.8,1.7,-4.0,0.9,-0.1,0.3,1.0,0.548760356,0.13026704,0.554403608,0.679566422,104.4186833,354.8183091,153.8081175,101.6015606,104.4186833,-85.41106539,1.73546366,0.499164611,78,1.724797875,-6.1043435,21.29981172,12,0.572357228,-1.406588763,10.31787287,-0.096036721,0.391479561,-0.915161571,0.86773183,1.973035263,-1.675353277,370.205828,62.31331338,698.5977245,698.5977245,2928,102.725
