index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-9.3,3.2,-4.0,-19.8,2.5,-4.2,1.0,0.0,0.0,1.0,0.450565756,0.629443142,0.550125318,0.619512539,108.0193135,352.0802035,182.6339814,102.2085495,108.0193135,59.66171179,4.064644905,0.706130302,7,0.042787014,-6.489804338,34.54408962,12,1.227445156,-2.106538033,23.43627428,0.098721512,0.365272192,-0.925651278,2.032322453,1.94472151,-1.464547085,320.7679447,123.5204883,430.7538616,430.7538616,1,0.0
875,30.881,-15.5,0.8,-5.2,-17.5,1.7,-4.2,0.9,-0.3,-0.4,0.99,0.577555902,0.39026198,0.516259385,0.700443563,79.24831186,330.4060063,143.7870898,77.01231029,79.24831186,60.04455965,0.774535153,0.162900722,16,-0.773000351,-5.564979944,17.11659814,12,0.103653069,-0.93429267,6.080828385,0.073054452,0.385890606,-0.91964748,0.387267576,1.966969335,-1.491525338,292.0002647,38.42445698,869.3316204,869.3316204,875,30.881
1099,38.825,-9.1,0.0,-7.3,-18.2,1.7,-4.7,1.0,-0.1,-0.3,1.0,0.544967064,0.390635597,0.528451056,0.704282995,93.71424658,338.2086757,141.9441625,90.84377855,93.71424658,60.45603844,0.268562791,0.371180621,19,-0.65286036,-5.005233939,12.79213422,12,0.052918887,-0.278389411,1.784917653,0.058814937,0.393903711,-0.917268047,0.134281395,1.975671154,-1.506764299,288.3576316,-2.590094014,1163.214812,1163.214812,1099,38.825
2480,87.341,-17.3,0.6,-0.3,-18.5,1.7,-2.5,0.2,-0.1,1.0,0.153671882,0.831900928,0.146627651,0.417067347,0.752796066,110.3941076,266.9231021,118.6578884,104.9935434,110.3941076,-23.78869243,2.849420102,0.191907025,29,0.166119352,-6.517160251,27.78138875,12,-1.415708388,-3.168061284,16.36730284,-0.131818978,0.279091581,-0.951173826,1.424710051,1.853644296,-1.708504772,323.707302,94.55589019,535.6103734,535.6103734,2480,87.341
2579,90.801,-16.5,1.5,-0.3,-17.1,1.7,-2.2,0.3,0.0,0.9,1.0,0.503248541,0.448457215,0.538972229,0.684413669,104.4959486,344.9422269,151.4814388,101.8136799,104.4959486,57.94147153,2.774680827,0.312553813,29,0.166119352,-6.517160251,27.78138875,12,0.669769546,-2.322711706,16.54960626,0.04197085,0.349537379,-0.935981874,1.387340414,1.927873618,-1.525984826,323.707302,94.55589019,535.6103734,535.6103734,2579,90.801
2691,94.759,-17.0,1.7,-0.3,-17.1,1.7,-1.6,0.2,-0.1,1.0,1.0,0.433847398,0.535630256,0.558519508,0.655585976,108.7545185,357.4524853,165.3187313,103.3025348,108.7545185,66.18720189,0.364286807,0.904444345,32,-0.400966939,-5.087254629,13.05545438,12,0.126630474,-0.245373388,2.088329552,0.043966451,0.403490103,-0.913927069,0.182143403,1.986124367,-1.52272621,300.9581885,-1.592347376,1139.753513,1139.753513,2691,94.759
2734,96.337,-16.9,1.5,-0.3,-17.3,1.7,-2.1,0.2,-0.1,1.0,1.0,0.476941749,0.458579998,0.547530865,0.682625035,106.0608322,350.4197535,152.3399831,101.8593398,106.0608322,64.43275559,0.35206941,0.88428707,32,-0.400966939,-5.087254629,13.05545438,12,0.101970378,-0.286704455,2.069018559,0.041911443,0.400045848,-0.915536319,0.176034705,1.982363198,-1.525050241,300.9581885,-1.592347376,1139.753513,1139.753513,2734,96.337
2879,101.413,-11.4,0.1,-0.2,-15.8,1.7,-2.5,0.8,0.0,0.6,0.056826192,0.894436131,0.003263656,0.378803023,0.792132912,126.0205402,242.4339348,99.77620204,120.4119752,126.0205402,-41.24307704,0.199317595,0.779770997,32,-0.33108447,-4.861831046,12.07523633,12,-0.125943677,-0.224454777,1.009403389,0.017095066,0.386448022,-0.922152745,0.099658798,1.967573627,-1.552260235,303.0005504,-9.629503497,1232.274019,1232.274019,2879,101.413
3164,111.731,-13.6,1.6,-0.3,-14.8,1.7,-1.8,0.6,-0.1,0.8,1.0,0.572892112,0.496378228,0.511930888,0.657276804,102.9173612,327.6357685,164.5071342,99.75054484,102.9173612,78.06173845,0.361014799,0.218590147,32,-0.319175626,-4.805077388,13.27752985,12,0.027186161,-0.259587997,2.177144286,0.028863482,0.378790783,-0.92503213,0.1805074,1.959285693,-1.539603767,305.0959561,15.62483281,1120.690382,1120.690382,3164,111.731
3608,127.717,-9.3,1.8,-4.3,-12.1,1.7,-3.7,1.0,0.0,0.0,0.956385421,0.829405259,0.487421692,0.438067406,0.619401105,104.9951698,280.3631399,182.6874694,98.4672995,104.9951698,-68.36207003,1.58148041,0.568689382,32,0.023490287,-5.724289459,20.32728391,12,-0.60233881,-0.841636307,9.383425534,-0.052152425,0.406887763,-0.911988198,0.790740205,1.989840774,-1.62791953,320.7164744,65.40414742,732.0210642,732.0210642,3608,127.717
