index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-9.3,3.4,-4.1,-19.8,2.5,-4.2,1.0,0.1,0.0,1.0,0.4945705417866728,0.5037072855814628,0.5544664761407926,0.7026491143555733,92.42871881009415,354.85854473010727,142.72842510932475,88.47814354570014,92.42871881009415,41.34607192660028,2.794647300906054e-07,1.0,12,-1.4072303820616998,-4.117818818309987,11.183171078130336,12.0,1.0766513813820212e-07,-2.940031009757149e-07,1.8962902341712608e-06,0.1172692074772364,0.3431515436922405,-0.9319307651533418,1.397323650453027e-07,1.9210664525359085,-1.4456195803409642,241.9825190205245,11.70628531786494,1330.5707205981255,1330.5707205981255,1,0.0
332,11.14,-17.0,1.7,-0.3,-20.4,1.7,-2.5,0.9,0.1,0.3,1.0,0.0686752387737286,0.3640901181502158,0.6673913406955936,0.798280502348004,113.58007462380183,427.1304580451799,96.82535887295808,103.10435650818698,113.58007462380183,32.339607062591405,7.546661500803436e-07,1.0,43,-1.5709622889078645,-4.446522463853623,11.03451931124808,12.0,7.438631561829112e-07,-9.774771667636628e-07,4.286977217660137e-06,0.1309135860642517,0.370543457198038,-0.9195429186892384,3.773330750401718e-07,1.9503903872883808,-1.4293785585893712,231.73184878746565,-9.838153328441422,1348.4955329981626,1348.4955329981626,332,11.14
450,14.636,-18.5,1.7,0.4,-19.2,1.7,-2.0,0.4,0.1,0.9,0.99,0.366582861304483,0.3952344082209436,0.5897802348945425,0.758637066247821,112.88901422952218,377.4593503325072,115.85420820104592,105.88749546240942,112.88901422952218,35.12902579361617,7.634993118916287e-07,1.0,43,-1.5709622889078645,-4.446522463853623,11.03451931124808,12.0,4.012721632751237e-07,-8.465768388532524e-07,4.290951421737077e-06,0.1309135575150023,0.3705434681063986,-0.919542918358055,3.817496559458144e-07,1.950390399032764,-1.4293785889695478,231.73184878746565,-9.838153328441422,1348.4955329981626,1348.4955329981626,450,14.636
554,17.536,-17.1,1.7,-0.3,-17.5,1.7,-2.6,0.3,0.1,1.0,1.0,0.4058926300653231,0.4219850680505175,0.579246202032154,0.7435965722281516,107.43285147241248,370.7175693005786,123.07364533048724,101.28242131957671,107.43285147241248,49.48598631552328,0.9399288667188604,1.0,46,-0.5312116309973162,-6.220162530636374,16.28237697941772,12.0,0.4531606543452818,-1.0223520442481924,5.511407786655052,0.0820310237785498,0.4331508738656818,-0.8975807660635555,0.4699644333594301,2.0187820174102806,-1.479658258321998,299.7725349539159,3.148785102476751,913.8714831875936,913.8714831875936,554,17.536
941,29.34,-10.9,1.8,-0.2,-13.4,1.7,-2.1,0.6,0.1,0.8,0.200394536464509,0.9092808597347872,0.4553643684302404,0.4171679616700817,0.6997736609823852,94.11599514323898,266.9874954688524,144.10864272845507,90.11857570141872,94.11599514323898,-56.179166115730766,1.686607827761771,1.0,48,-0.6264096844436183,-6.352875474195264,22.30044387557245,12.0,-0.9617424578461388,-1.7141439739273316,11.238358990727995,-0.0279443977835433,0.386560958355661,-0.9218404070703716,0.8433039138808855,1.9676960792614244,-1.6011007512091335,302.5844720167,63.376484523003455,667.2512925314152,667.2512925314152,941,29.34
1133,34.316,-9.3,2.1,-3.3,-11.4,1.7,-2.7,1.0,0.1,-0.2,1.0,0.5125244893082392,0.5662470199384515,0.5503555555671287,0.6786104251780202,87.40186074495868,352.2275555629624,154.2669959145503,82.41737727163623,87.40186074495868,46.41371734925607,2.5369680091626066,0.5841749345865677,50,-0.852829055712574,-6.954248962296674,29.14096207412857,12.0,0.9551644994023578,-2.478177435347318,18.154791540667144,0.1506661295929109,0.373005960579113,-0.9155142111217854,1.2684840045813033,1.953043024881425,-1.4076883873162591,301.8553000001594,92.04214103652332,510.6214394071261,510.6214394071261,1133,34.316
1601,48.46,-12.5,1.4,-9.7,-11.8,1.7,-4.8,-0.2,0.1,-1.0,0.0808031280596334,0.402868609614603,0.2279102652938949,0.5698082753757722,0.8350842692465195,116.66345135128904,364.6772962404942,79.15955076167069,111.79149796482584,116.66345135128904,-7.811796686989226,4.238353615055295,0.0890143076311078,52,0.0742504668092698,-7.250268721220253,34.870479453490844,12.0,1.6863354574348894,-5.957391079350993,23.04974980654628,0.1343404158854682,0.1077398034891049,-0.9850608039120472,2.119176807527648,1.67874566483885,-1.435254717151313,321.3201794223434,111.08962430091992,426.72197896924473,426.72197896924473,1601,48.46
2049,63.128,-16.3,1.7,-8.4,-12.8,1.7,-4.6,-0.5,0.1,-0.8,0.1554125027549558,0.9628294344945392,0.2944355961222236,0.3849557544330778,0.7667007656357606,134.5919205838276,246.37168283716983,111.98363249483492,123.3539982724094,134.5919205838276,-9.239359968181644,5.06619204424281,0.3840935050684169,52,0.083270660343346,-7.2735792164787805,35.26091785365151,12.0,-2.896676942277145,-4.875592922630007,23.886843209085924,-0.2483289668850408,0.1998321911540644,-0.947839553713799,2.533096022121405,1.7719829813918913,-1.827031899398896,321.46416521620773,112.10715464260552,421.9969559998017,421.9969559998017,2049,63.128
2474,76.58,-23.4,2.4,-4.3,-13.1,1.7,-2.3,-1.0,0.1,-0.2,0.0,0.725861006551594,1.1919131750556993,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,52,0.0403097252663681,-7.334366590259875,34.397704950881966,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,320.72656096390256,107.802014917727,432.5870002445751,432.5870002445751,2474,76.58
2788,87.16,-23.4,2.1,-6.1,-12.9,1.7,-4.2,-1.0,0.1,-0.2,0.1966384445870784,0.4975177878496861,0.222005999144125,0.5421574906412536,0.832919810974691,47.38848392659131,346.9807940104023,80.19849073214831,32.89379298099958,47.38848392659131,-15.048226917666966,4.964572501568696,1.0,60,-4.758697114059159,-16.9272891451568,75.93064387760627,12.0,2.947962033823239,-17.192628368194292,66.73624341454843,0.6422215956568667,-0.0221116019197911,-0.7662000385881541,2.482286250784348,1.548682922666996,-0.8731983632585156,281.1435902549113,101.78282266492916,195.9683105543697,195.9683105543697,2788,87.16
3344,105.884,-23.4,2.3,-3.5,-13.2,1.7,-2.3,-1.0,0.1,-0.1,0.1083446501716149,0.6071558373988175,0.3242684315970958,0.5126747968698131,0.7673294711688681,161.648446063586,328.1118699966804,111.68185383894333,155.6202441514066,161.648446063586,54.48792008829105,1.208235962670214,1.0,64,-1.1661818096495606,-6.442931370435758,15.258143042092764,12.0,0.0679707079265656,-0.931366546399496,4.670436928216795,0.1028460431313438,0.4592970686696886,-0.8823088428229977,0.604117981335107,2.04800002588384,-1.4547553236111408,272.613321294204,-21.80233326232332,975.2169683394908,975.2169683394908,3344,105.884
3390,107.364,-23.4,2.4,-3.4,-14.1,1.7,-2.1,-1.0,0.1,-0.1,0.1675857712832343,0.4679334164890933,0.3751203867527835,0.5585325615992804,0.7565739406820295,160.85120525133138,357.4608394235395,116.84450847262582,150.56294128388276,160.85120525133138,49.385237325618185,1.2047287502929191,1.0,64,-1.1661818096495606,-6.442931370435758,15.258143042092764,12.0,0.292008542349941,-0.9017602109133068,4.714467066503786,0.1215158626666251,0.4617642632935375,-0.8786396646324147,0.6023643751464596,2.0507795147677887,-1.4333680968662428,272.613321294204,-21.80233326232332,975.2169683394908,975.2169683394908,3390,107.364
3627,115.012,-14.4,2.2,-9.7,-17.3,1.7,-2.6,0.3,0.1,-0.9,0.1384970311002253,0.2077353729317206,0.3807623330484233,0.6333091555005892,0.7804833112525124,133.12648529371486,405.31785952037706,105.36801059879406,119.50457257024,133.12648529371486,41.18939040783085,0.8747028630588547,1.0,64,-1.201894454704779,-6.381919625132964,14.726191582510104,12.0,0.5832188056111962,-0.8927224138545329,4.2056362443382085,0.1487594383596646,0.4574331009398693,-0.8767129448476579,0.4373514315294273,2.045902766833699,-1.4027185439434893,269.3980125314962,-28.690662172411862,1010.4445481798954,1010.4445481798954,3627,115.012
4886,158.2,-15.5,2.5,-4.6,-17.7,1.7,-4.3,1.0,0.2,-0.1,0.3126242250952543,0.509880072081784,0.6660298859893246,0.5532216768104818,0.6459948838729375,118.83434305959518,354.0618731587084,169.92245574099002,109.13636867299334,118.83434305959518,71.14734888787179,2.886449217413238,0.7362087700879427,67,0.0944113077208447,-7.402935222305916,25.635382585246344,12.0,0.8369713629293555,-1.6488313990403087,15.131150402193228,0.0618800046007092,0.4795086519388007,-0.8753526819210932,1.443224608706619,2.070891036385233,-1.5002222183213416,322.2833679424239,60.95762282591414,580.4477444609595,580.4477444609595,4886,158.2
