index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-16.2,0.7,-4.9,-19.8,2.0,-4.2,1.0,-0.1,0.0,0.2112471893530104,0.7748912226501192,0.2466467634997204,0.4937326834178476,0.4808726757230125,107.27640157720072,315.9889173874225,249.181115652954,103.66185097169856,107.27640157720072,-15.910387401916296,3.84855074067566,1.0,8,2.700255812608941,-0.3398454422329499,33.87813718593894,12.0,-0.182621264314267,0.3384396363641405,22.24933891993125,-0.2402397564102673,0.0565237565497575,-0.9690665221673068,1.92427537033783,1.6273502249885978,-1.8138054831729609,369.4170796531398,233.78052656709,439.2213160461466,439.2213160461466,1,0.0
56,3.0,-15.3,1.3,-4.4,-17.1,1.7,-4.2,1.0,-0.1,0.0,0.3373711968244446,0.578346700927279,0.4449675146305016,0.5621262653216574,0.4086034854241653,107.15315186449652,359.7608098058608,283.87032699640065,102.27555392643876,107.15315186449652,-41.49198608960279,3.2691743525563743,0.1904939831586571,10,4.458934336830784,-0.0831110575598885,30.460657474011743,12.0,1.1815102691081094,1.360193049219916,19.007476049810663,-0.2731186723102229,0.1202753422316503,-0.9544317853500902,1.6345871762781872,1.6913635602087873,-1.849506533555245,410.7577024952176,238.3083472268748,488.49897651405706,488.49897651405706,56,3.0
97,5.1,-9.3,0.4,-1.3,-17.1,1.7,-1.9,1.0,-0.1,0.0,1.0,0.2115279170760191,0.4745885785128241,0.6553371285966917,0.4114222643622346,115.7458205579987,419.4157623018827,282.5173131061274,112.41185390248596,115.7458205579987,-81.96194297873237,1.129718227207471,0.1039534300448785,10,2.670433440113894,-1.020080852654795,17.923004938774053,12.0,0.9756949881795972,0.426529285069483,6.13168691706975,-0.141228204327858,0.1205508448103565,-0.9826098351420252,0.5648591136037355,1.691641082072901,-1.713546376087692,412.37673808194927,204.71294122796616,830.2179266719436,830.2179266719436,97,5.1
354,15.2,-12.9,0.7,-7.5,-17.1,1.7,-4.8,0.9,-0.1,-0.5,1.0,0.6447112085681439,0.4181306666035591,0.540992720878368,0.4164608842726234,130.0181921694817,346.2353413621556,280.0987755491408,126.26261557509856,130.0181921694817,-62.15239237240456,5.669218464523356e-08,1.0,12,1.6760918338367148,-1.764724613514305,11.750594433707,12.0,1.1056546789234293e-08,1.7945897656801435e-08,2.70996455498107e-07,-0.139674318565014,0.1470603859550169,-0.9792161802258786,2.834609232261678e-08,1.7183920120535223,-1.712479496622476,408.4361163889588,146.88732671767477,1266.3189155193877,1266.3189155193877,354,15.2
526,20.8,-15.7,1.4,-0.4,-18.6,1.8,-2.4,0.7,0.1,0.7,0.0,0.7656803355754626,0.2007246847861739,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,12,1.6760918338367148,-1.764724613514305,11.750594433707,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,408.4361163889588,146.88732671767477,1266.3189155193877,1266.3189155193877,526,20.8
654,24.9,-16.6,0.9,-0.4,-17.8,1.7,-1.1,0.6,0.0,0.8,0.0,0.7656803355754626,0.2007246847861739,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,12,1.5954510459993916,-1.8743282437194195,11.744847282588792,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,404.2224359942114,141.05588577309334,1266.9385682059,1266.9385682059,654,24.9
944,36.3,-13.8,1.5,0.4,-15.0,1.7,-1.4,0.8,0.0,0.6,0.9975681363199472,0.230795964085325,0.3962813972073769,0.6524186780882936,0.4439738849550279,134.45376799038831,417.5479539765079,266.8925352215866,126.87445207003977,134.45376799038831,-86.04585133103225,7.650823223093299e-08,1.0,22,1.8216607813718493,-3.062641542132741,11.458699187661962,12.0,5.557520155186069e-08,1.6482880393908772e-08,3.573614417717863e-07,-0.151805060483054,0.2552201298846351,-0.95489156919171,3.8254116115466496e-08,1.8288716927888848,-1.7284532129068686,418.5652617241797,74.28854139334999,1298.5767194256996,1298.5767194256996,944,36.3
1012,39.2,-13.9,1.3,0.1,-14.3,1.7,-0.8,0.6,-0.1,0.8,1.0,0.3858707624141008,0.3995681387035501,0.6154178972974585,0.4346593988335486,133.07563454474368,393.8674542703735,271.36348855989667,126.54237141778056,133.07563454474368,-81.05566760995112,6.194066208975917e-08,1.0,22,1.732364923926382,-2.8423854544233067,11.529083373691403,12.0,3.4173345264676414e-08,1.5454158397432142e-08,2.9092283426734866e-07,-0.144363740812753,0.2368654558231221,-0.9607569235640474,3.097033104487957e-08,1.8099345439118744,-1.7199409561509291,413.16146115182966,87.14491823661774,1290.649006316943,1290.649006316943,1012,39.2
1115,42.7,-9.3,2.1,-1.7,-14.5,1.7,-2.3,0.9,0.2,0.2,0.0,0.7656803355754626,0.2007246847861739,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,22,1.7390873704218048,-2.7633228458390096,11.547278063657886,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,413.3756131719895,91.63082113591466,1288.6153704768751,1288.6153704768751,1115,42.7
1152,43.9,-9.3,2.2,-2.9,-12.8,1.7,-2.2,1.0,0.1,-0.1,1.0,0.6401812533906291,0.4908086237330156,0.543268030076947,0.3885522402325466,129.39907088299137,347.6915392492461,293.49492468837764,122.1297837231036,129.39907088299137,-69.41106458795656,7.967536472866778e-08,1.0,22,1.7390873704218048,-2.7633228458390096,11.547278063657886,12.0,1.6507839539769975e-08,3.392540603996963e-08,3.828524643978426e-07,-0.1449239461594971,0.2302769066470346,-0.9622731400671184,3.983768236433389e-08,1.8031585540763595,-1.7202787216916258,413.3756131719895,91.63082113591466,1288.6153704768751,1288.6153704768751,1152,43.9
