index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-15.5,2.5,-4.4,-19.8,2.5,-4.2,1.0,0.1,0.0,0.130567192,0.611050071,0.304635615,0.553547054,0.608850858,101.5298651,354.2701145,187.7515884,98.36549195,101.5298651,-31.74418745,2.333660105,1.0,5,3.944998295,-3.916294529,25.51061503,12,0.764300915,-1.181007571,14.26777867,-0.265058115,0.22794058,-0.93690303,1.166830052,1.800758384,-1.84650032,415.877694,144.819911,583.2866036,583.2866036,1,0.0
172,6.3,-9.3,2.7,-2.6,-19.3,1.7,-3.6,1.0,0.1,0.1,0.996934136,0.559353056,0.501148913,0.614267187,0.513660468,118.1061615,393.1309997,233.4429755,111.4308086,118.1061615,-77.7843682,2.721105739,0.384262501,5,3.922911949,-3.89311451,25.54700674,12,1.671924024,-0.11421072,14.38219866,-0.187582327,0.314908649,-0.930400673,1.36055287,1.891156732,-1.76974387,415.205103,145.5180507,582.4557119,582.4557119,172,6.3
1389,49.77,-13.5,1.2,-7.8,-18.0,1.7,-4.6,0.8,-0.1,-0.6,0.296792395,0.344397924,0.413807489,0.67107998,0.572962512,112.1667812,429.4911874,204.9779941,108.7550766,112.1667812,70.50094006,2.845728239,1.0,16,4.116184994,-3.389942087,27.65989855,12,2.810725714,-0.877575958,15.99868967,-0.108788273,0.209363844,-0.971767407,1.42286412,1.781720667,-1.682281024,412.2647888,164.0140346,537.9629276,537.9629276,1389,49.77
1497,53.59,-15.4,1.1,-4.1,-17.8,1.7,-2.9,0.8,-0.1,-0.6,0.980581061,0.354962453,0.363336505,0.656833234,0.595114651,100.2021946,420.3732698,194.3449675,97.89629863,100.2021946,80.93988782,8.618490635,1.0,23,10.88039759,-6.618624479,65.51963408,12,8.683652843,-3.902751265,54.03928804,-0.183062063,0.226322768,-0.956695503,4.309245317,1.799097154,-1.759859278,422.9591603,177.3691988,227.1074955,227.1074955,1497,53.59
1601,57.29,-15.3,1.2,-3.5,-16.2,1.7,-2.0,0.5,-0.1,-0.9,1.0,0.45470519,0.395331547,0.628365542,0.570535576,103.0598565,402.1539466,206.1429235,97.50789085,103.0598565,-67.21014891,7.482377482,1.0,23,9.194043889,-6.422670606,56.05719387,12,5.911742038,-2.373728984,45.24828244,-0.273525154,0.337411802,-0.900742619,3.741188741,1.914962432,-1.865613271,421.687345,168.9644111,265.4431835,265.4431835,1601,57.29
1635,58.54,-14.8,1.1,-3.5,-17.6,1.7,-2.1,0.8,-0.1,-0.5,0.96236862,0.409014479,0.422140531,0.649285665,0.562179717,107.6337273,415.5428254,210.1537358,100.9426141,107.6337273,-85.47791122,7.745087106,1.0,23,9.194043889,-6.422670606,56.05719387,12,6.886042838,-2.059145936,45.11951662,-0.192333421,0.363627056,-0.911473104,3.872543553,1.942954869,-1.778759321,421.687345,168.9644111,265.4431835,265.4431835,1635,58.54
1680,60.25,-9.3,0.7,-5.2,-18.0,1.7,-3.4,1.0,-0.1,-0.2,0.317347101,0.573049519,0.548378311,0.616468438,0.492023855,88.9406673,394.5398003,243.8285494,66.74014134,88.9406673,-68.83416709,7.954608593,1.0,23,10.58862202,-6.787026666,64.57834762,12,6.633996218,0.468336251,55.87658666,-0.32955215,0.604613576,-0.725146746,3.977304296,2.220076964,-1.997355236,421.6586193,174.8395137,230.4177878,230.4177878,1680,60.25
1742,62.46,-9.9,0.0,-1.6,-17.0,1.7,-4.1,1.0,-0.2,0.2,0.034172285,0.171049541,0.419717222,0.758803476,0.599005702,302.4673299,485.6342245,192.4772628,274.7201689,302.4673299,69.59646204,6.098256724,1.0,27,4.605981128,-5.217626625,24.06509247,12,3.376545982,-0.74217894,12.99897946,-0.102452929,0.372953974,-0.922176085,3.049128362,1.952986995,-1.681441679,438.6660015,105.5758954,618.3229929,618.3229929,1742,62.46
1821,65.3,-14.9,0.8,-4.7,-17.7,1.7,-4.6,1.0,-0.1,-0.1,0.169507201,0.500584888,0.316640546,0.592017865,0.607223756,148.1438935,378.8914335,188.5325971,141.0016157,148.1438935,-50.50842237,3.495362939,1.0,27,4.91741782,-5.017710191,25.43108252,12,1.331887925,-1.152568372,14.65125627,-0.298794158,0.322095152,-0.898318855,1.747681469,1.898738077,-1.891900074,439.884753,117.6701575,585.1107591,585.1107591,1821,65.3
2906,104.3,-14.3,3.5,-4.1,-17.0,1.8,-4.6,0.9,0.4,0.1,0.132216506,0.426841887,0.666394458,0.674824528,0.455767595,137.420641,431.8876978,261.2315545,127.3066236,137.420641,-76.09513806,2.159968759,1.0,29,4.763188442,-3.141431431,20.98860639,12,1.758854286,0.370689485,9.914357749,-0.25036118,0.292676743,-0.922854053,1.079984379,1.867821291,-1.835710224,460.7038075,147.2026293,708.9560747,708.9560747,2906,104.3
2940,105.48,-14.8,3.5,-4.1,-18.7,1.8,-4.7,0.9,0.4,0.1,0.14874618,0.352870794,0.550319728,0.686904082,0.512515662,135.9713571,439.6186125,233.9924824,129.3414377,135.9713571,-81.66785837,2.102624451,0.159306912,29,4.763188442,-3.141431431,20.98860639,12,1.854557373,-0.0672825,9.759649463,-0.242385922,0.256179078,-0.935746411,1.051312225,1.829863616,-1.82425512,460.7038075,147.2026293,708.9560747,708.9560747,2940,105.48
3181,113.95,-13.4,3.6,-4.6,-18.7,1.8,-5.9,0.9,0.3,0.2,0.143797788,0.440178281,0.570154067,0.660664473,0.494102094,134.2520982,422.8252628,242.830995,126.9002215,134.2520982,-72.51876388,2.10896944,0.248117536,29,4.763188442,-3.141431431,20.98860639,12,1.606217098,0.072958634,9.866500994,-0.263080945,0.267865839,-0.926842116,1.05448472,1.841973564,-1.847368369,460.7038075,147.2026293,708.9560747,708.9560747,3181,113.95
3287,117.68,-16.0,3.0,-0.3,-16.1,1.7,-7.3,0.1,0.1,1.0,0.193817643,0.304212184,0.795908267,0.724379059,0.419937902,136.1332045,463.6025979,278.4298072,123.1912842,136.1332045,-86.1366337,2.111286106,0.197007509,29,4.763188442,-3.141431431,20.98860639,12,2.26272852,0.644301119,9.879334171,-0.20837166,0.315477713,-0.925772685,1.055643053,1.89175636,-1.792185622,460.7038075,147.2026293,708.9560747,708.9560747,3287,117.68
3333,119.34,-22.4,3.5,-1.7,-13.8,1.7,-6.4,-0.9,0.1,0.5,0.129752616,0.461760855,0.63892315,0.661194289,0.463322827,90.98195115,423.1643449,257.6050431,85.60798804,90.98195115,-69.29715564,2.817309575,0.0763244,33,6.531674836,-2.428202802,30.5961464,12,3.210022723,0.57593861,19.46323296,-0.276804343,0.250345118,-0.927742786,1.408654787,1.823833034,-1.86075083,452.3577926,190.7949231,486.3357563,486.3357563,3333,119.34
3385,121.14,-23.4,2.5,-7.6,-13.2,1.7,-4.7,-1.0,0.1,-0.3,0.812709084,0.530268001,0.556268053,0.630690175,0.491788153,138.2343126,403.6417121,243.9416867,131.3411049,138.2343126,-52.08663161,4.335696515,0.254651222,33,6.531674836,-2.428202802,30.5961464,12,2.562657769,0.171988697,19.57408182,-0.330751422,0.216682625,-0.918505382,2.167848257,1.789211401,-1.916438151,452.3577926,190.7949231,486.3357563,486.3357563,3385,121.14
3447,123.38,-13.8,2.3,-9.7,-14.1,1.7,-2.7,0.1,0.0,-1.0,0.855445711,0.664752467,0.715998624,0.602597382,0.41802959,127.2691543,385.6623248,279.345797,111.8487179,127.2691543,-53.02780192,4.0936047,0.131654694,33,6.531674836,-2.428202802,30.5961464,12,2.057268241,1.330364295,20.11507494,-0.372867216,0.313213925,-0.873422622,2.04680235,1.889371689,-1.974278191,452.3577926,190.7949231,486.3357563,486.3357563,3447,123.38
3549,127.1,-12.1,3.5,-5.8,-17.9,1.7,-3.1,0.8,0.3,-0.5,0.138862226,0.211001532,0.442336769,0.733456098,0.5802556,99.92456528,469.4119026,201.477312,97.20135578,99.92456528,70.89487132,3.532311867,1.0,33,7.038801199,-2.431889114,34.3415602,12,5.402615052,-1.385833228,22.49974184,-0.136348846,0.087171324,-0.986818196,1.766155933,1.65807843,-1.708097172,447.0779987,196.0948529,433.2942334,433.2942334,3549,127.1
3704,132.68,-15.5,2.4,-4.0,-18.8,1.8,-4.5,1.0,0.2,0.1,0.289387095,0.321619062,0.470317909,0.68829844,0.550803268,100.070744,440.5110014,215.6144314,97.91347858,100.070744,84.20860406,3.604124953,1.0,33,7.038801199,-2.431889114,34.3415602,12,4.388078803,-0.876209127,22.74183905,-0.220893533,0.129639999,-0.966643428,1.802062476,1.700802233,-1.795454861,447.0779987,196.0948529,433.2942334,433.2942334,3704,132.68
