index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-9.3,2.9,-4.2,-19.8,2.5,-4.2,1.0,0.0,0.0,0.9786847222111552,0.537970349053323,0.5989259211925686,0.4163768622053066,0.3935063571036861,121.55109331921668,266.48119181139623,291.11694859023066,112.05925761350868,121.55109331921668,70.94106842842918,3.0772468190254143,1.0,15,-3.6143563253460127,-2.0613288132772927,27.07434583943636,12.0,-1.3351398580380196,1.340720688154906,15.794663597238351,0.1899347056089994,0.2835041251193499,-0.939973520183167,1.5386234095127072,1.858242519535431,-1.371417047659423,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,1,0.0
328,18.5,-15.5,2.6,-4.6,-18.5,1.7,-4.7,1.0,0.1,0.1,1.0,0.5988099689058635,0.650664456320058,0.3988120868577839,0.3703435697560892,112.8871925759467,255.2397355889817,302.2350865170772,102.69780945359308,112.8871925759467,77.16838036010753,2.859392380362288,0.6426125670415339,15,-3.6143563253460127,-2.0613288132772927,27.07434583943636,12.0,-1.6316095836785416,1.624381394674391,15.827823905015574,0.1652288951389559,0.307142517329307,-0.937210161201732,1.429696190181144,1.882985279765542,-1.3962908688969933,237.23157652620205,192.79576201725405,549.597766396478,549.597766396478,328,18.5
982,48.1,-19.6,2.9,0.4,-19.4,1.7,-2.9,0.8,0.1,0.5,0.0937562516615559,-0.855442424153108,1.0271011088579478,0.8433687877402203,0.5106251786671396,107.90710434685064,539.756024153741,234.89991423977293,73.82577359053502,107.90710434685064,15.102932575322896,1.1005280753584914,0.2826474377367605,38,-3.4993579501826986,-2.1414235629084737,16.667709475768536,12.0,2.2679003090612184,-0.0450239805974539,6.355394461065533,0.480604854936993,0.174699965192585,-0.8593595845585836,0.5502640376792457,1.7463973658238454,-1.0608720397078055,189.8320286739199,160.34402741819838,892.7441422969663,892.7441422969663,982,48.1
1144,55.2,-16.6,1.8,-0.3,-17.9,1.7,-3.1,0.5,0.1,0.9,1.0,0.4158114228689605,0.4294070163155672,0.4461515494658835,0.4632674074552596,104.98141643353937,285.53699165816545,257.63164442147536,100.51687433279471,104.98141643353937,41.54869325521207,0.4060730380317233,0.7417017084434874,38,-3.338401062399482,-1.8194091686539653,13.810352150399511,12.0,-0.1291194205947947,0.0708590414196104,2.403012520250833,0.2674401368170573,0.1575223508394646,-0.9506116358457234,0.2030365190158616,1.7289775022212654,-1.2965502912117626,170.1262939462552,158.31970160639054,1077.4526122108728,1077.4526122108728,1144,55.2
1254,59.7,-16.8,1.7,-0.3,-17.8,1.7,-2.3,0.5,0.0,0.8,1.0,0.4017189970518371,0.4908133344659432,0.4544649898868206,0.4426202427410403,104.95821748261008,290.8575935275652,267.54228348430064,99.79878087681868,104.95821748261008,42.23197038537264,0.4078807613433639,0.663275331764257,38,-3.338401062399482,-1.8194091686539653,13.810352150399511,12.0,-0.1090440403517787,0.1098448977356585,2.4152114329063643,0.269113085170642,0.1607711721991353,-0.9495950597910958,0.2039403806716819,1.7322682661587174,-1.2946396964089328,170.1262939462552,158.31970160639054,1077.4526122108728,1077.4526122108728,1254,59.7
2253,104.4,-11.7,1.4,-0.2,-12.8,1.7,-2.4,0.3,-0.1,0.9,1.0,0.6399050933250308,0.4812670299806796,0.3766103049378607,0.4269292496103912,105.83536942090002,241.0305951602309,275.0739601870122,104.43630109167748,105.83536942090002,77.33373244557136,1.316089812931278e-07,1.0,51,-1.3449059975011852,-0.6077472947304291,11.908899605592705,12.0,-9.841719683656437e-08,4.4266582621688144e-08,7.776342130227931e-07,0.1120754915903323,0.0506456115830843,-0.9924082356632076,6.58044906465639e-08,1.6214636142194585,-1.4583399435709308,249.9816317152306,208.3595180737009,1249.4857201594004,1249.4857201594004,2253,104.4
3009,135.9,-9.1,1.0,-8.4,-11.2,1.7,-4.6,0.5,-0.2,-0.9,0.981901244515136,0.4837382715888531,0.556121657104608,0.4317828922759109,0.4127681918588091,112.921895320667,276.34105105658296,281.87126790777165,108.3100560544322,112.921895320667,59.453176523832425,1.2617394257985834,1.0,59,-2.841669328123434,-1.5612513490631847,18.547063591829392,12.0,-0.4789809099623614,0.4791821557858851,6.960246317401662,0.1968907015134227,0.1700361254040891,-0.9655681062023108,0.6308697128992917,1.741662655050286,-1.369642294787002,225.0073358128412,187.8097526529428,802.2833332255971,802.2833332255971,3009,135.9
3390,153.1,-14.9,1.4,-9.6,-11.3,1.7,-5.6,-0.7,-0.1,-0.7,1.0,0.4343437526929631,0.4907469875610865,0.4440866796538468,0.4398243220705641,122.0443387951811,284.21547497846194,268.8843254061292,118.13543196648068,122.0443387951811,20.202871187300687,2.4599675477100496,1.0,64,-4.150314796863225,0.208465529888818,24.01023335878168,12.0,-0.6890666937215366,0.5867484775810271,12.52647684882452,0.288437341928474,0.0315235789743507,-0.9569797091630964,1.2299837738550248,1.6023251291247484,-1.2780521203482464,212.8292309531402,245.3830642376408,619.7357509046317,619.7357509046317,3390,153.1
3661,164.6,-17.3,1.4,-8.1,-13.8,1.7,-4.7,-0.7,-0.1,-0.7,0.22526212583745,0.6491330001103489,0.4966584703270734,0.3745765261798403,0.4208025486526705,126.95470284095072,239.7289767550978,278.01477664671813,124.56508097812107,126.95470284095072,72.61161158702876,3.662587715090284,0.2046415341155238,66,-4.086887529467162,0.2008125727805809,29.89508131499291,12.0,-2.310841480093619,1.121242012585287,18.062986400023483,0.1480038374477952,0.0767024533170588,-0.9860079095807858,1.8312938575451416,1.6475741900890486,-1.4218045639241417,235.24123177417616,244.164691636464,497.7407434759984,497.7407434759984,3661,164.6
3709,166.4,-16.2,1.5,-8.4,-14.0,1.7,-5.7,-0.7,-0.1,-0.7,1.0,0.3620551675379186,0.4917692643842682,0.467054284977365,0.4458511116831922,125.47102173574758,298.91474238551365,265.9914663920677,120.59127109847527,125.47102173574758,16.49889802919553,4.040427995313389,1.0,66,-4.1455186531159205,0.437367358615699,31.462519748224462,12.0,-0.6222750119930298,0.8442391574069836,19.99861074716224,0.2936036367602408,0.033905983232607,-0.9553257500885186,2.020213997656694,1.60470880986571,-1.2726251749103727,238.3084639914476,248.61875541157303,472.9436840747547,472.9436840747547,3709,166.4
