index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-14.3,3.5,-4.1,-19.8,2.5,-4.2,1.0,0.1,0.0,1.0,0.45450431236151,0.7241555412105316,0.5875136215750207,0.4575240223988851,102.19275917339236,376.0087178080133,260.3884692485352,95.24763445492518,102.19275917339236,-80.39001857095079,2.926992677521928,0.817583147441947,13,3.2542086109360016,-3.1718744543279547,29.10656966899355,12.0,1.5950638644050066,0.6219280912502954,17.84360820429775,-0.1382620622109162,0.3161502121315208,-0.9385801220579834,1.4634963387609636,1.892465133332234,-1.7170542519678826,389.31800489460034,172.43579768940418,511.22479114573457,511.22479114573457,1,0.0
120,5.3,-9.3,1.7,-2.1,-19.9,1.7,-2.0,1.0,0.0,0.1,0.2113410649959557,0.8212077420252584,0.4572941927646803,0.4639667157148799,0.5275396269255141,50.072659658850014,296.93869805752314,226.78097907575324,46.283237981449325,50.072659658850014,-46.88570922107397,1.0104291631088385,1.0,15,2.23857476549708,-3.814183771135804,23.660788092337853,12.0,-0.4699810223435108,-0.2613510304106654,12.523413847903631,-0.2257129823200492,0.2960693950604282,-0.9281145203695184,0.5052145815544192,1.871371241784888,-1.8093602750267883,378.6589233288321,140.05430381796975,628.8886042987992,628.8886042987992,120,5.3
130,5.7,-9.3,2.0,-2.1,-19.1,1.7,-2.0,1.0,0.0,0.1,1.0,0.8054763668712148,0.564378365043527,0.472934571572151,0.483527722685605,92.99493857641336,302.67812580617664,247.9066931109096,84.31040746563077,92.99493857641336,-54.990584112872114,1.8963576129900388,1.0,15,2.23857476549708,-3.814183771135804,23.660788092337853,12.0,-0.3672745562860688,0.1829021201394969,12.650208920925923,-0.2171541101485957,0.3330904909396084,-0.9175482642843276,0.9481788064950194,1.9103756747181293,-1.8031881955064537,378.6589233288321,140.05430381796975,628.8886042987992,628.8886042987992,130,5.7
166,7.1,-15.5,1.7,-4.0,-19.0,1.7,-3.7,1.0,0.0,0.0,0.0982136727407869,1.0820562148167827,0.5146811201894752,0.3930561654637657,0.4730516879272821,73.6862530338903,251.55594589681007,252.93518979490457,62.19230196917376,73.6862530338903,-42.75231434844113,1.5420195637779983,1.0,15,2.3711912506614734,-3.284588003776525,23.88676057949008,12.0,-1.4467134888798006,0.284929013622289,13.00171098125621,-0.3071073545314066,0.3415927320631743,-0.8882564259234701,0.7710097818889992,1.9194073732558368,-1.903672603233047,381.5461678245488,154.74588797570144,622.9392198445041,622.9392198445041,166,7.1
252,10.5,-9.3,2.0,-3.7,-17.3,1.7,-3.7,1.0,0.0,0.0,0.0293770941177331,0.3816354568439699,0.5073261267388895,0.6126792661035375,0.5321073412657606,77.02974991123087,392.114730306264,224.5884761924349,74.65528058368949,77.02974991123087,77.76423453898829,1.623075736324436,1.0,15,2.31935084499155,-3.153443458670839,24.78974010391647,12.0,1.526802054282594,-0.3154997040687157,13.157116080934356,-0.0660457325590796,0.2364953128835102,-0.9693853352485094,0.8115378681622181,1.809553576765176,-1.6388227566161224,378.007769257233,161.13128511310885,600.2483260261831,600.2483260261831,252,10.5
284,12.4,-9.3,1.7,-3.5,-16.7,1.7,-3.4,1.0,0.0,0.0,1.0,0.4957550011634826,0.4796021045493996,0.57280225738736,0.5360146423125124,90.5537520192535,366.5934447279104,222.71297168999405,88.36809254507328,90.5537520192535,-85.37107282152479,1.8782751192938216,1.0,15,2.1712416089730744,-3.156057312616084,24.498184967153456,12.0,0.9620833516182892,-0.3439251031302759,12.89517463599184,-0.1007631881128987,0.2343443507904839,-0.9669175275968014,0.9391375596469108,1.807340410395864,-1.6746322642690905,374.9497768658461,160.12650992530507,607.3919361761177,607.3919361761177,284,12.4
606,26.9,-14.7,2.3,-0.4,-18.1,1.7,-3.3,0.8,0.0,0.5,0.1592653785254035,0.1303565752994941,0.7697830822774514,0.7069200052394014,0.4641817410672637,110.46877292324864,452.4288033532168,257.19276428771343,105.35111217768598,110.46877292324864,77.23330999928672,1.1018097715751185,1.0,19,2.464412603148316,-2.247362057485118,17.9956364518866,12.0,1.3404005372277192,0.1841078522887462,6.298433754081916,-0.0936676721600497,0.2026224924811553,-0.9747668914837236,0.5509048857875593,1.7748315525407643,-1.666594572116387,404.9059058309534,162.57209244218214,826.8671152467093,826.8671152467093,606,26.9
689,29.8,-16.7,2.4,-0.4,-17.2,1.7,-2.4,0.3,0.1,1.0,1.0,0.5381054798869371,0.6703295892701475,0.5592964899706879,0.4682553697004702,79.68162242120125,357.94975358124026,255.2374225437743,76.96503798731,79.68162242120125,-58.22314379462176,1.0105256700471803,1.0,19,2.7963657571727505,-2.0597203362581658,19.435296264442503,12.0,0.4761857209070737,0.1994903161864774,7.880525309239852,-0.193348336355473,0.1882675543703869,-0.9628975796002212,0.5052628350235903,1.760194184377483,-1.7689595038834849,409.20608905865,174.29343236632707,765.6173488450204,765.6173488450204,689,29.8
730,31.5,-17.2,2.3,-0.4,-17.4,1.7,-1.3,0.3,0.0,1.0,0.2002810483684126,0.4733631743280773,0.6850671985725865,0.5810493098129712,0.468426476697991,101.53194536244575,371.8715582803016,255.1552911849644,98.7119493946245,101.53194536244575,-67.25113361938145,0.97582249293966,1.0,19,2.5154473493596727,-1.959650616054522,17.620398328774794,12.0,0.4937861915367731,0.1529638148462702,5.982110377821703,-0.1684717631519083,0.176051202575066,-0.9698573292460908,0.48791124646983,1.747769875016037,-1.74278789659363,408.5097673448248,171.04676981282037,844.4758014181997,844.4758014181997,730,31.5
847,36.5,-13.8,2.7,-0.3,-14.5,1.7,-1.9,0.2,0.0,1.0,0.99,0.617263876964385,0.8447478601474603,0.5371160785675494,0.4031977732947038,87.17887371898256,343.7542902832316,286.46506881854214,83.32421722692567,87.17887371898256,-54.62194711847758,0.4980144560036605,1.0,21,2.474061308359028,-1.7484274374154052,15.147180725378083,12.0,0.1327533197341472,0.2689479325470825,3.551988897768245,-0.1951089990520733,0.1681146141635406,-0.9662659856341532,0.2490072280018302,1.7397130756266292,-1.770037925007134,421.267558563728,168.43387618784135,982.361026106301,982.361026106301,847,36.5
