0.000000,4.428318,5.440588,5.685068,3.140064,6.020797,4.827007,5.565968,4.780167,2.256103,3.201562,5.903389,3.710795,3.966106,6.350591,6.113101,4.992995,17.561606,4.016217,6.129437,5.830952,2.404163,3.423449,6.040695,5.721888,5.651548,5.522681,6.053098,7.138627,5.162364,5.961543,5.440588,5.578530,6.579514,7.130919,5.651548,5.608030,5.608921,6.181424,5.748913,5.458938,5.470832,2.570992,5.824946,6.315061,4.709565,5.622277,3.635932,5.882176,5.943904,2.121320,6.493843,3.488553,5.742822,7.170077,5.578530,4.044750,3.590265,4.767599,5.440588,3.138471,5.714018,5.044799
4.428318,0.000000,6.074537,5.608030,5.700877,5.166237,5.140039,5.700877,4.210701,4.742362,5.314132,5.536244,3.482815,7.653104,5.333854,8.653323,5.580323,16.248385,5.203845,4.827007,6.030755,5.366563,5.964059,4.919350,6.676077,6.736468,6.981404,5.385165,5.700877,6.243397,5.140039,5.536244,6.080296,7.885430,4.085340,5.852350,5.608030,5.852350,5.186521,5.720140,5.966574,5.882176,4.219005,5.008992,6.449806,4.780167,5.215362,4.614109,4.850773,5.053712,4.295346,5.246904,5.700877,5.445181,5.852350,4.031129,5.685948,5.770615,4.681880,5.692100,5.720140,5.813777,5.300943
5.440588,6.074537,0.000000,4.140048,2.483948,5.671860,4.031129,5.440588,3.863936,4.346263,4.103657,7.038466,4.604346,7.481310,5.651548,8.602325,2.952965,16.508483,3.944617,5.800862,5.693856,6.414047,2.716616,6.419502,6.545991,2.807134,6.952697,5.731492,6.530697,3.982462,5.663921,2.109502,2.507987,7.648529,6.224147,1.910497,4.876474,6.706713,6.020797,2.024846,5.824088,5.000000,6.200000,6.640783,6.992138,4.504442,5.464430,6.129437,5.462600,6.184658,4.317407,6.003332,3.544009,5.632051,6.020797,2.865310,3.945884,4.664762,5.913544,5.185557,3.440930,5.239275,4.684015
5.685068,5.608030,4.140048,0.000000,4.837355,4.716991,6.760178,5.507268,4.720169,7.244308,6.020797,7.057620,5.700877,8.637708,6.016644,10.501905,4.738143,12.653063,5.215362,5.707013,4.652956,5.724509,4.981967,7.045566,9.408507,3.720215,8.417244,5.000000,6.251400,5.632051,5.162364,4.080441,3.860052,11.352973,6.140033,3.720215,6.152235,7.414850,5.905929,4.801042,6.609841,4.909175,5.990826,6.378871,7.375636,5.315073,5.234501,6.425730,5.671860,5.830952,5.603570,5.846366,7.513322,5.514526,5.700877,3.801316,5.544367,5.903389,6.020797,5.660389,6.020797,5.375872,5.557877
3.140064,5.700877,2.483948,4.837355,0.000000,4.134005,4.049691,4.441846,4.026164,2.408319,2.500000,6.155485,4.295346,5.412947,5.119570,6.389053,2.731300,17.438463,3.701351,4.925444,4.964877,4.396590,1.878829,5.448853,4.716991,2.941088,4.652956,5.035871,4.767599,4.219005,5.491812,2.475884,2.505993,6.815424,6.140033,2.549510,4.341659,5.948109,4.825971,3.264966,4.640043,5.080354,4.244997,5.263079,6.618912,4.272002,4.767599,5.400926,4.827007,4.816638,2.158703,5.403702,4.172529,5.069517,6.888396,3.101612,4.172529,3.124100,4.494441,4.070626,1.389244,4.512206,4.114608
6.020797,5.166237,5.671860,4.716991,4.134005,0.000000,3.535534,6.338770,3.863936,5.664804,5.824946,6.989278,4.801042,4.972927,5.437830,6.306346,5.008992,17.269627,5.830952,5.894065,6.280127,4.716991,3.940812,6.413267,5.597321,3.911521,3.984972,5.731492,3.036445,4.924429,6.260990,5.096077,3.264966,6.802941,6.791171,5.544367,5.147815,5.720140,5.941380,6.177378,5.323533,7.025667,5.948109,6.573431,6.356099,4.588028,6.685058,5.738467,6.754258,6.074537,5.147815,6.579514,7.523962,6.040695,6.923150,6.251400,7.523962,4.346263,5.913544,4.318565,3.785499,4.560702,3.753665
4.827007,5.140039,4.031129,6.760178,4.049691,3.535534,0.000000,3.982462,4.701064,4.491102,4.876474,4.601087,4.438468,4.596738,3.231099,4.810405,4.623851,19.331063,5.536244,4.780167,3.546830,5.015974,4.360046,3.920459,4.494441,4.000000,3.466987,5.147815,4.438468,5.011986,4.936598,5.103920,3.992493,5.140039,6.466065,4.539824,2.332381,5.603570,3.312099,4.850773,5.100980,4.949747,4.560702,4.338202,5.818935,4.248529,3.605551,5.412024,4.604346,4.016217,5.315073,3.395585,6.007495,4.301163,8.287340,4.709565,5.093133,3.944617,5.341348,4.159327,4.148494,3.982462,4.254409
5.565968,5.700877,5.440588,5.507268,4.441846,6.338770,3.982462,0.000000,4.651881,5.032892,5.830952,5.119570,4.753946,7.102816,2.561250,6.020797,5.348832,16.929560,5.800862,5.345091,3.106445,5.491812,5.608030,5.100000,5.547071,5.220153,5.166237,4.707441,7.665507,4.833218,4.313931,5.375872,5.314132,8.414868,6.530697,5.220153,3.733631,6.053098,5.412024,5.162364,5.200961,5.412024,5.232590,5.692100,6.964194,4.919350,3.324154,5.830952,4.726521,4.244997,5.508176,3.383785,6.360031,4.729693,7.860025,5.220153,5.481788,4.472136,5.456189,5.600893,4.310452,5.565968,3.832754
4.780167,4.210701,3.863936,4.720169,4.026164,3.863936,4.701064,4.651881,0.000000,5.162364,4.588028,4.356604,4.504442,7.826238,4.632494,8.402381,4.924429,14.731259,4.123106,4.143670,3.863936,5.108816,3.920459,4.976947,7.158911,4.879549,7.085901,4.652956,4.729693,4.295346,4.472136,5.200961,4.441846,9.741663,4.687217,4.465423,4.609772,5.456189,4.472136,4.661545,5.742822,5.080354,4.341659,4.304649,6.152235,4.341659,4.244997,4.687217,4.716991,4.123106,4.837355,4.100000,6.155485,4.657252,5.044799,3.905125,4.036087,4.049691,4.272002,4.976947,4.410215,3.982462,4.518849
2.256103,4.742362,4.346263,7.244308,2.408319,5.664804,4.491102,5.032892,5.162364,0.000000,2.308679,4.940648,4.701064,3.848376,6.020797,4.459821,4.554119,19.817669,3.535534,5.502727,5.793962,2.765863,2.973214,5.515433,5.135173,4.427189,5.412024,5.643580,6.606815,4.738143,5.107837,4.401136,4.459821,4.816638,6.229767,4.427189,5.261179,5.622277,5.178803,4.492215,5.215362,5.000000,2.640076,4.712749,6.236185,4.429447,4.743416,4.716991,5.044799,5.385165,2.751363,5.922837,3.157531,4.517743,8.782369,4.427189,4.604346,4.360046,5.738467,4.272002,2.517936,5.124451,4.729693
