index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-15.3,1.2,-4.1,-19.8,2.5,-4.2,1.0,-0.2,0.0,1.0,0.462641279,0.313673722,0.551947471,0.639359193,90.00928012,353.2463817,173.1075872,88.14763157,90.00928012,47.7113746,0.670751747,0.156656289,10,-0.31817186,-3.534186637,16.24314033,12,0.250272719,-0.495404605,4.648198565,0.047370382,0.253231836,-0.966245147,0.335375873,1.826815854,-1.521810326,307.8553932,105.100241,916.0790154,916.0790154,1,0.0
478,16.81,-9.2,1.7,-1.1,-19.8,1.7,-4.1,1.0,0.0,0.2,0.99,-0.014337647,0.515439297,0.733466436,0.622205515,106.4586747,469.4185187,181.3413528,89.51253439,106.4586747,31.45222896,2.02523058,0.625194568,17,-0.338331623,-4.891461443,22.94299198,12,2.916338349,-1.112220669,12.02857662,0.271222498,0.314936731,-0.909534613,1.01261529,1.891186319,-1.280992456,310.8570946,107.8155797,648.5640589,648.5640589,478,16.81
540,19.03,-16.1,0.8,-4.6,-19.8,1.7,-4.2,1.0,-0.2,0.0,1.0,0.700846895,0.444564725,0.47250869,0.567864132,90.00462594,302.4055615,207.4252167,85.30750212,90.00462594,-83.55228485,1.629815611,0.390297729,17,-0.264053057,-4.978771246,22.39792523,12,-0.318920443,-0.569798463,11.237372,-0.004572282,0.367414399,-0.930046103,0.814907806,1.94702377,-1.575712476,312.6907116,102.1819592,664.3472485,664.3472485,540,19.03
601,21.27,-12.1,0.0,-6.4,-19.4,1.7,-4.2,0.9,-0.2,-0.3,1.0,0.569586529,0.424577636,0.518663012,0.581412165,92.1069579,331.9443274,200.9221609,87.81721453,92.1069579,77.89990441,1.662868134,0.644569538,17,-0.264053057,-4.978771246,22.39792523,12,0.217980517,-0.684995146,11.20278654,0.040169465,0.357814675,-0.932928225,0.831434067,1.9367229,-1.527765505,312.6907116,102.1819592,664.3472485,664.3472485,601,21.27
602,21.3,-12.1,0.0,-6.6,-19.3,1.7,-4.3,0.9,-0.2,-0.3,1.0,0.563638258,0.423344864,0.520755977,0.582281743,93.18414605,333.2838253,200.5047633,88.84475074,93.18414605,77.00556785,1.681891139,0.645779935,17,-0.264053057,-4.978771246,22.39792523,12,0.242301997,-0.691973218,11.2011861,0.042196254,0.357233169,-0.933061594,0.84094557,1.936100238,-1.525603679,312.6907116,102.1819592,664.3472485,664.3472485,602,21.3
626,22.12,-16.2,0.7,-4.8,-19.0,1.7,-4.3,0.9,-0.2,-0.3,1.0,0.322890321,0.346524272,0.603580248,0.638848758,95.405253,386.2913584,173.3525962,89.66919822,95.405253,44.43789945,1.689950966,0.689229823,17,-0.264053057,-4.978771246,22.39792523,12,1.194538069,-1.174405337,11.11079486,0.12154926,0.317030492,-0.940594197,0.844975483,1.893393149,-1.442282498,312.6907116,102.1819592,664.3472485,664.3472485,626,22.12
636,22.49,-16.2,0.7,-4.5,-19.0,1.7,-4.0,1.0,-0.2,-0.2,0.269632446,0.417359781,0.338448265,0.569476945,0.631958614,96.5816095,364.4652448,176.6598652,92.27909784,96.5816095,52.17737512,1.714801626,0.678602461,17,-0.264053057,-4.978771246,22.39792523,12,0.800221483,-1.111874045,11.08799925,0.088689545,0.322241433,-0.942493832,0.857400813,1.898892597,-1.476971686,312.6907116,102.1819592,664.3472485,664.3472485,636,22.49
659,23.41,-16.0,0.8,-4.2,-18.5,1.7,-4.0,1.0,-0.2,-0.2,1.0,0.411370216,0.34187866,0.571808575,0.630962579,95.24080585,365.9574882,177.1379619,90.86728181,95.24080585,51.86336566,1.691437382,0.639944542,17,-0.264053057,-4.978771246,22.39792523,12,0.827264887,-1.10439106,11.09313849,0.090943162,0.322865016,-0.942065562,0.845718691,1.899551391,-1.474558624,312.6907116,102.1819592,664.3472485,664.3472485,659,23.41
660,23.44,-16.1,0.8,-4.2,-18.4,1.7,-4.1,1.0,-0.2,-0.2,1.0,0.412031126,0.338867373,0.571410247,0.632292605,94.7948922,365.7025584,176.4995495,90.49592978,94.7948922,51.65054434,1.682793117,0.637350911,17,-0.264053057,-4.978771246,22.39792523,12,0.822319928,-1.115616965,11.08882126,0.090531082,0.321929523,-0.942425331,0.841396558,1.89856313,-1.475028375,312.6907116,102.1819592,664.3472485,664.3472485,660,23.44
666,23.64,-15.5,0.8,-4.5,-18.1,1.7,-4.1,1.0,-0.2,-0.1,1.0,0.502634858,0.378393701,0.54068744,0.606358911,94.33157123,346.0399615,188.9477226,90.44130061,94.33157123,66.13715231,1.68987358,0.656973969,17,-0.264053057,-4.978771246,22.39792523,12,0.471149833,-0.896017881,11.13779194,0.061266907,0.340229447,-0.938344441,0.84493679,1.917957217,-1.505596317,312.6907116,102.1819592,664.3472485,664.3472485,666,23.64
