index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
2,0.096,-17.8,3.6,-2.3,-19.8,2.0,-4.2,1.0,-0.1,0.0,0.15503098,-0.397013279,1.152123667,0.707234613,0.327823211,98.83469438,452.6301525,322.6448585,98.27227671,98.83469438,36.73392366,0.616359554,1.0,31,0.631845268,0.344833868,15.86380859,12,0.827544258,0.515761851,3.866622025,0.016308249,0.014243999,-0.999765547,0.308179777,1.585040807,-1.5544857,344.6942002,253.4770284,937.9840858,937.9840858,2,0.096
210,7.448,-16.2,0.7,-4.1,-19.6,1.7,-4.2,1.0,0.0,0.0,0.168786208,0.516107057,0.10721016,0.449524122,0.561025702,66.33428397,287.6954378,210.7076631,65.67622743,66.33428397,55.2862162,1.506405711,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.735386149,-0.668353341,14.08136268,-0.042487761,-0.076847974,-0.996137129,0.753202856,1.493872512,-1.613423012,314.6291367,246.0445479,571.5381334,571.5381334,210,7.448
211,7.48,-16.2,0.7,-4.2,-19.5,1.7,-4.3,1.0,0.0,0.0,0.173568057,0.521318178,0.111489153,0.448155956,0.559167459,66.34667165,286.8198118,211.5996196,65.69474536,66.34667165,53.7267399,1.506611825,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.755303585,-0.647997594,14.08067579,-0.044147547,-0.075151662,-0.996194369,0.753305913,1.495573745,-1.615083548,314.6291367,246.0445479,571.5381334,571.5381334,211,7.48
213,7.548,-16.2,0.7,-4.1,-19.4,1.7,-4.3,1.0,0.0,0.0,0.223534658,0.484505471,0.109827073,0.458809561,0.55967105,65.77809645,293.6381189,211.3578961,65.22789898,65.77809645,61.4893878,1.493132159,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.599684454,-0.653201442,14.07518721,-0.031179286,-0.075585316,-0.996651751,0.746566079,1.495138854,-1.60207016,314.6291367,246.0445479,571.5381334,571.5381334,213,7.548
214,7.58,-16.2,0.7,-4.2,-19.3,1.7,-4.4,1.0,0.0,0.0,0.223274762,0.506996985,0.110779642,0.452336271,0.559434606,65.88258693,289.4952132,211.4713889,65.27577823,65.88258693,56.6494469,1.49582934,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.694204015,-0.650770091,14.07833393,-0.039055917,-0.075382703,-0.996389524,0.74791467,1.495342046,-1.609973708,314.6291367,246.0445479,571.5381334,571.5381334,214,7.58
217,7.68,-16.2,0.7,-4.2,-19.1,1.7,-4.4,1.0,0.0,0.0,0.18017299,0.490560617,0.112502859,0.457178094,0.558599992,65.64267298,292.5939804,211.8720039,65.09183433,65.64267298,59.89274658,1.490043093,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.623455685,-0.641474551,14.07507089,-0.033160222,-0.074608075,-0.996661444,0.745021547,1.496118862,-1.604055359,314.6291367,246.0445479,571.5381334,571.5381334,217,7.68
218,7.712,-16.2,0.7,-4.3,-19.1,1.7,-4.5,1.0,0.0,0.0,0.199357975,0.486035653,0.113162132,0.458508804,0.558288177,65.73189233,293.4456344,212.0216751,65.19490327,65.73189233,60.810287,1.491976062,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.60402397,-0.638033706,14.07418311,-0.031540913,-0.074321338,-0.996735426,0.745988031,1.496406398,-1.602429988,314.6291367,246.0445479,571.5381334,571.5381334,218,7.712
263,9.26,-16.1,0.8,-4.1,-18.6,1.7,-4.5,1.0,0.0,0.0,0.251665965,0.40658122,0.149187828,0.482343201,0.543566266,65.90493423,308.6996489,219.0881923,65.63527399,65.90493423,80.36401889,1.494161197,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.256312456,-0.476541654,14.0572947,-0.002564953,-0.060863667,-0.998142793,0.747080599,1.50989502,-1.573366047,314.6291367,246.0445479,571.5381334,571.5381334,263,9.26
264,9.296,-16.1,0.8,-4.1,-18.6,1.7,-4.4,1.0,0.0,0.0,0.261342102,0.405580738,0.149570759,0.482634126,0.543418982,65.90482038,308.8858408,219.1588887,65.63706238,65.90482038,80.70073673,1.494148081,1.0,33,-0.225533017,0.253822346,26.03500822,12,-0.25207504,-0.474929826,14.05718639,-0.002211835,-0.060729348,-0.998151819,0.747074041,1.510029588,-1.573012254,314.6291367,246.0445479,571.5381334,571.5381334,264,9.296
345,12.096,-16.1,0.8,-4.5,-17.1,1.7,-4.4,1.0,-0.3,-0.1,0.995456924,0.517185587,0.275957907,0.454601574,0.49174686,71.07739024,290.9450075,243.9615074,69.56399993,71.07739024,-18.23018134,2.71e-08,1.0,35,-2.942179689,0.840549822,11.60332109,12,-1.09e-08,1.46e-09,2.37e-07,0.24518164,-0.070045818,-0.966943404,1.36e-08,1.500693103,-1.32246652,162.7905775,284.9130801,1282.391471,1282.391471,345,12.096
560,19.612,-15.5,2.3,-4.6,-17.2,1.7,-4.4,1.0,0.2,0.0,0.99,0.572305179,0.555366076,0.440168621,0.382006567,75.37608594,281.7079173,296.6368479,67.89669696,75.37608594,88.09361953,3.217317447,1.0,35,-2.339511726,-1.796360699,37.72278681,12,-1.631955544,2.453978709,26.5230556,0.058963015,0.354194951,-0.933310934,1.608658723,1.932849396,-1.507704001,281.5485124,210.4755739,394.4565409,394.4565409,560,19.612
738,25.94,-15.5,2.4,-5.4,-17.2,1.7,-4.5,0.9,0.3,-0.3,1.0,0.650244232,0.510954251,0.413785354,0.388635711,110.9935046,264.8226268,293.4548589,105.2140808,110.9935046,-31.86235179,0.549723006,0.921046844,35,2.080091158,-0.97030307,14.77298705,12,-0.278019251,0.267248169,3.072227154,-0.196509201,0.10312927,-0.975063325,0.274861503,1.674109285,-1.769667228,407.2982907,199.2778427,1007.243826,1007.243826,738,25.94
770,27.06,-15.5,2.4,-5.3,-17.2,1.7,-4.4,0.9,0.3,-0.3,0.75204174,0.637935086,0.525332719,0.418079245,0.38493031,120.2090809,267.570717,295.2334511,114.0175676,120.2090809,-32.68484713,0.594983026,0.92632682,35,2.080091158,-0.97030307,14.77298705,12,-0.265032338,0.276340781,3.07058239,-0.195426958,0.103886988,-0.975200389,0.297491513,1.674871095,-1.768573318,407.2982907,199.2778427,1007.243826,1007.243826,770,27.06
821,28.84,-15.5,2.4,-5.4,-17.2,1.7,-4.5,0.9,0.3,-0.3,1.0,0.641413605,0.540061914,0.416957361,0.379276517,95.19988219,266.8527112,297.9472719,90.2061898,95.19988219,-33.17377743,0.471472728,0.874652814,35,2.080091158,-0.97030307,14.77298705,12,-0.266732193,0.288912007,3.072269232,-0.195568613,0.10493459,-0.975059818,0.235736364,1.675924454,-1.768740756,407.2982907,199.2778427,1007.243826,1007.243826,821,28.84
833,29.236,-15.5,2.4,-4.3,-17.2,1.7,-4.4,0.9,0.3,-0.3,0.356391834,0.23187525,0.519542102,0.541739688,0.429819984,104.6818291,346.7134002,273.6864075,102.5223809,104.6818291,-49.28615627,0.503242835,0.805573054,35,2.080091158,-0.97030307,14.77298705,12,0.125308414,0.164260513,2.98775944,-0.162898562,0.094546965,-0.982102301,0.251621417,1.665484723,-1.735167047,407.2982907,199.2778427,1007.243826,1007.243826,833,29.236
1116,39.124,-12.7,1.8,-4.8,-17.1,1.7,-4.4,1.0,0.2,0.0,0.086054248,0.741394344,0.194442121,0.376718146,0.505971717,106.2569407,241.0996133,237.1335759,100.848642,106.2569407,-14.81589655,0.50359155,0.299029648,35,2.066932719,-0.939051781,14.65223456,12,-0.378382257,-0.01196508,2.940661442,-0.203776248,0.077257225,-0.975964427,0.251795775,1.648130613,-1.776633898,407.4609453,200.2646203,1015.544758,1015.544758,1116,39.124
1209,42.288,-15.3,1.0,-4.5,-17.2,1.7,-4.4,1.0,0.3,0.0,0.085109522,0.579078561,0.061350087,0.428839611,0.583121299,87.49841277,274.4573509,200.1017764,84.52892131,87.49841277,-4.423180865,0.392398772,0.045138317,35,2.042884542,-0.952338028,14.54874152,12,-0.207221523,-0.178442185,2.78701937,-0.187508839,0.06449132,-0.980143512,0.196199386,1.635332436,-1.759819947,407.0582802,199.4157628,1022.768875,1022.768875,1209,42.288
1322,46.24,-16.1,0.7,-3.2,-17.1,1.7,-4.4,0.8,-0.2,0.6,0.0,0.360156912,0.274406645,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,0.304873904,50,1.738331397,-0.782076825,11.84763969,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.9687916,199.0730606,1255.946364,1255.946364,1322,46.24
1368,47.924,-13.9,0.2,-0.3,-17.2,1.7,-4.4,0.6,-0.2,0.7,0.99,0.405860014,0.35222431,0.489560659,0.471130668,85.62721819,313.318822,253.8572794,84.25937416,85.62721819,-28.75186487,3.81e-08,1.0,50,1.738331397,-0.782076825,11.84763969,12,-3.16e-09,6.25e-09,2.76e-07,-0.14486095,0.065173069,-0.987303285,1.9e-08,1.636015622,-1.716480697,410.9687916,199.0730606,1255.946364,1255.946364,1368,47.924
1451,50.788,-17.0,1.4,-0.3,-17.2,1.7,-1.9,0.2,0.0,1.0,1.0,0.451077726,0.372943666,0.476790786,0.460565547,74.6714506,305.1461031,258.9285375,73.05565596,74.6714506,-28.14695967,4.77e-08,1.0,50,1.914589353,-0.851657302,11.8156268,12,-9.71e-09,1.22e-08,3.96e-07,-0.159549114,0.070971443,-0.984635534,2.38e-08,1.641827485,-1.731438818,420.4640227,195.3110862,1259.349186,1259.349186,1451,50.788
1492,52.172,-16.2,1.2,-0.3,-17.2,1.7,-2.0,0.7,0.0,0.7,0.0,0.360156912,0.274406645,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,50,1.914589353,-0.851657302,11.8156268,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.4640227,195.3110862,1259.349186,1259.349186,1492,52.172
1493,52.208,-14.1,1.4,-0.3,-17.1,1.7,-2.0,0.7,0.0,0.7,0.99,0.895604624,0.406096327,0.320202473,0.397730039,89.31549913,204.9295826,289.0895812,84.78956566,89.31549913,-23.68361954,5.88e-08,1.0,50,1.914589353,-0.851657302,11.8156268,12,-7.61e-08,3.25e-08,4.08e-07,-0.159549119,0.070971445,-0.984635533,2.94e-08,1.641827487,-1.731438823,420.4640227,195.3110862,1259.349186,1259.349186,1493,52.208
1580,55.172,-9.3,1.7,-5.9,-17.1,1.7,-2.1,0.9,0.0,-0.4,1.0,0.499773254,0.427066593,0.462791112,0.436601184,98.40445545,296.1863117,270.4314316,95.88175921,98.40445545,-28.34392957,4.33e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-1.08e-08,1.35e-08,2.73e-07,-0.16209719,0.066641407,-0.984521927,2.16e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1580,55.172
1595,55.732,-9.3,2.2,-4.7,-16.1,1.7,-2.1,0.9,0.0,-0.4,1.0,0.290794168,0.565699065,0.526301957,0.41027625,94.90964682,336.8332527,283.0674,92.9686432,94.90964682,-41.96180895,4.13e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,7.09e-09,1.89e-08,2.7e-07,-0.162097188,0.066641408,-0.984521927,2.06e-08,1.63748716,-1.733977904,422.0802606,198.032757,1259.49452,1259.49452,1595,55.732
1596,55.768,-9.3,2.2,-4.7,-16.1,1.7,-2.2,0.9,0.0,-0.4,1.0,0.295533086,0.563812487,0.524943077,0.410409751,93.78808051,335.9635691,283.0033196,91.86061243,93.78808051,-41.65166007,4.08e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,6.71e-09,1.88e-08,2.7e-07,-0.162097188,0.066641408,-0.984521927,2.04e-08,1.63748716,-1.733977904,422.0802606,198.032757,1259.49452,1259.49452,1596,55.768
1606,56.096,-9.3,2.4,-4.8,-16.0,1.7,-2.1,0.9,0.1,-0.4,1.0,0.405376347,0.558512944,0.492863062,0.400547795,91.0327996,315.4323594,287.7370585,88.76479756,91.0327996,-36.53257635,3.99e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-2.24e-09,2.1e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.99e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1606,56.096
1613,56.328,-9.3,2.3,-4.6,-15.6,1.7,-2.1,0.9,0.1,-0.4,1.0,0.408083323,0.555727635,0.492033953,0.40119528,88.66887106,314.90173,287.4262657,86.45764894,88.66887106,-36.3397496,3.88e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-2.46e-09,2.09e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.94e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1613,56.328
1615,56.392,-9.3,2.3,-4.5,-15.6,1.7,-2.0,0.9,0.1,-0.4,1.0,0.413545906,0.557079824,0.490390694,0.400119677,88.58613095,313.8500443,287.942555,86.35026971,88.58613095,-36.18367798,3.88e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-2.92e-09,2.11e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.94e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1615,56.392
1624,56.688,-9.3,2.3,-4.4,-15.1,1.7,-2.0,0.9,0.1,-0.4,1.0,0.44090105,0.565080127,0.48207022,0.394228859,85.13011632,308.5249405,290.7701479,82.84719173,85.13011632,-35.49141574,3.74e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-5.25e-09,2.24e-08,2.73e-07,-0.162097189,0.066641408,-0.984521927,1.87e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1624,56.688
1640,57.248,-9.3,2.3,-6.0,-15.1,1.7,-1.9,0.8,0.1,-0.6,1.0,0.424290437,0.56941164,0.487170077,0.394660494,91.94441222,311.7888496,290.5629629,89.53697656,91.94441222,-36.19982792,4.03e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-3.84e-09,2.23e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,2.02e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1640,57.248
1643,57.348,-9.3,2.3,-5.8,-14.9,1.7,-1.9,0.8,0.0,-0.6,1.0,0.423035204,0.576638423,0.487569407,0.392320783,91.10553454,312.0444202,291.6860242,88.70218238,91.10553454,-36.47565803,3.99e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-3.73e-09,2.28e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,2e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1643,57.348
1646,57.448,-9.3,2.2,-5.5,-14.8,1.7,-1.8,0.8,0.0,-0.6,0.99,0.390182984,0.567907603,0.497466599,0.399057067,87.59318011,318.3786236,288.4526077,85.44263685,87.59318011,-37.4315549,3.83e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-9.26e-10,2.13e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.92e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1646,57.448
1648,57.512,-9.3,2.2,-5.4,-14.6,1.7,-1.8,0.8,0.0,-0.6,1.0,0.396210205,0.568377737,0.495663173,0.39822056,88.01509419,317.2244305,288.8541311,85.82875921,88.01509419,-37.21074036,3.85e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-1.43e-09,2.15e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.93e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1648,57.512
1650,57.58,-9.3,2.2,-5.3,-14.6,1.7,-1.7,0.8,0.0,-0.6,1.0,0.401144073,0.568907635,0.494182464,0.397482827,88.19527886,316.2767769,289.208243,85.98299288,88.19527886,-37.03815965,3.86e-08,1.0,50,1.945166267,-0.799696876,11.81426339,12,-1.85e-09,2.17e-08,2.72e-07,-0.162097189,0.066641408,-0.984521927,1.93e-08,1.63748716,-1.733977905,422.0802606,198.032757,1259.49452,1259.49452,1650,57.58
1691,58.996,-9.3,1.9,-7.0,-13.4,1.7,-1.7,0.6,0.0,-0.8,1.0,0.557052879,0.479651505,0.444929597,0.411102091,90.58639802,284.7549422,282.6709964,87.9328186,90.58639802,-29.66093115,4.85e-08,1.0,50,1.897322356,-0.795218748,11.82234337,12,-1.91e-08,2.3e-08,3.32e-07,-0.158110198,0.066268231,-0.985195253,2.42e-08,1.637113156,-1.729925573,419.5014122,198.2962863,1258.633719,1258.633719,1691,58.996
