index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-15.5,1.9,-4.1,-19.8,2.0,-4.2,1.0,-0.1,0.0,1.0,0.4958384523563082,0.5630083462907218,0.4340114021697799,0.6270067899657953,102.78148758969866,277.7672973886592,179.03674081641827,101.57521886678484,102.78148758969866,-82.38083357762238,0.6302822226978547,1.0,11,-1.2929779982058618,-3.498885655220307,15.349649889624343,12.0,-0.2573431676542059,-0.3680618194787755,3.8116516833798606,0.0863029025459713,0.2609019863117943,-0.9614998505203736,0.3151411113489273,1.8347527590481545,-1.4812775953690858,267.7742903159302,98.67370774997656,969.4032181188832,969.4032181188832,1,0.0
114,8.4,-15.5,2.2,-5.5,-19.8,1.7,-4.1,0.9,0.0,-0.3,1.0,0.4617245406787518,0.7328485612765303,0.4515160739824674,0.5658697161275266,107.19783945018614,288.97028734877915,208.38253625878727,99.66397766164684,107.19783945018614,75.79025946330896,3.5003099422139026,0.7759486884085343,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-0.9938032830066068,-0.977199099184248,20.271234461463628,0.1416492074175266,0.4037421174767621,-0.9038405858409806,1.7501549711069513,1.9863998135128265,-1.415341563174331,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,114,8.4
115,8.5,-15.5,2.3,-5.4,-19.7,1.7,-4.0,0.9,0.0,-0.3,0.99,0.4781770474122637,0.6832955437759001,0.4443640923767692,0.5828005072667379,108.8454059655076,284.3930191211323,200.25575651196576,102.81740373520806,108.8454059655076,78.16745220813758,3.53013843362304,0.761326825913855,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.136749957157632,-1.2352262695864995,20.13839689240648,0.1297369845716078,0.3822398532765744,-0.9149103832624096,1.76506921681152,1.963015329662634,-1.4299325405627197,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,115,8.5
116,8.5,-15.5,2.3,-5.2,-19.7,1.7,-3.9,0.9,0.0,-0.3,0.99,0.4781770474122637,0.6832955437759001,0.4443640923767692,0.5828005072667379,108.8454059655076,284.3930191211323,200.25575651196576,102.81740373520806,108.8454059655076,78.16745220813758,3.53013843362304,0.761326825913855,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.136749957157632,-1.2352262695864995,20.13839689240648,0.1297369845716078,0.3822398532765744,-0.9149103832624096,1.76506921681152,1.963015329662634,-1.4299325405627197,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,116,8.5
117,8.5,-15.5,2.0,-5.0,-19.6,1.7,-3.7,0.9,0.0,-0.3,0.99,0.4781770474122637,0.6832955437759001,0.4443640923767692,0.5828005072667379,108.8454059655076,284.3930191211323,200.25575651196576,102.81740373520806,108.8454059655076,78.16745220813758,3.53013843362304,0.761326825913855,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.136749957157632,-1.2352262695864995,20.13839689240648,0.1297369845716078,0.3822398532765744,-0.9149103832624096,1.76506921681152,1.963015329662634,-1.4299325405627197,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,117,8.5
119,8.6,-15.5,1.9,-4.8,-19.6,1.7,-3.5,0.9,0.0,-0.3,0.0948130029519656,0.470027196208544,0.5642130698163885,0.4424462785217663,0.6290769184951653,98.52100025324516,283.16561825393046,178.04307912232065,96.19188124933628,98.52100025324516,76.29471745350085,3.1538773344264657,0.7418609893548478,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.1642765955443874,-1.945602056091526,19.86414781889424,0.1274430980393781,0.3230418710678222,-0.9377644727217628,1.5769386672132328,1.8997382598524648,-1.43572286463218,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,119,8.6
120,8.6,-15.5,1.8,-4.7,-19.5,1.7,-3.4,0.9,0.0,-0.3,0.0948130029519656,0.470027196208544,0.5642130698163885,0.4424462785217663,0.6290769184951653,98.52100025324516,283.16561825393046,178.04307912232065,96.19188124933628,98.52100025324516,76.29471745350085,3.1538773344264657,0.7418609893548478,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.1642765955443874,-1.945602056091526,19.86414781889424,0.1274430980393781,0.3230418710678222,-0.9377644727217628,1.5769386672132328,1.8997382598524648,-1.43572286463218,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,120,8.6
130,9.2,-9.3,1.2,-6.6,-19.5,1.7,-3.2,1.0,0.0,-0.3,0.1551317783010471,0.5482546844384273,0.3359255537894541,0.4072363969357114,0.7124976081392985,105.59595201198144,260.6312940388553,138.00114809313672,103.69021569701628,105.59595201198144,-33.56659987078709,3.255777086888987,0.6880357085418787,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.8519482593763437,-3.1684119551776826,19.444723294866616,0.0701371260533818,0.2211410461439758,-0.9727165163907312,1.6278885434444934,1.793780655924986,-1.49881651149997,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,130,9.2
131,9.3,-15.3,1.3,-4.6,-19.4,1.7,-3.1,1.0,0.0,-0.3,0.2374531981426383,0.539431715663161,0.3246391864446241,0.4096195607866604,0.7179301167582992,105.51302579360107,262.15651890346265,135.39354395601637,103.6031586149266,105.51302579360107,-31.17914533539549,3.24882751900369,0.6780755337516209,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.802303840708754,-3.2487607444425883,19.430426945601408,0.0742741609423476,0.2144453137052337,-0.973907878829499,1.624413759501845,1.7869202233253625,-1.494679616931286,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,131,9.3
133,9.3,-15.3,1.3,-4.3,-19.4,1.7,-2.9,1.0,0.0,-0.3,0.2374531981426383,0.539431715663161,0.3246391864446241,0.4096195607866604,0.7179301167582992,105.51302579360107,262.15651890346265,135.39354395601637,103.6031586149266,105.51302579360107,-31.17914533539549,3.24882751900369,0.6780755337516209,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.802303840708754,-3.2487607444425883,19.430426945601408,0.0742741609423476,0.2144453137052337,-0.973907878829499,1.624413759501845,1.7869202233253625,-1.494679616931286,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,133,9.3
134,9.4,-15.3,1.3,-4.1,-19.3,1.7,-2.7,1.0,0.0,-0.3,0.2852399051534979,0.5346445008481397,0.3325158833144659,0.4115492375864868,0.715142044385301,105.80792560753524,263.3915120553516,136.7318186950555,103.98434810889384,105.80792560753524,-31.421237340188853,3.262555342068824,0.6694891382200585,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.764189474197032,-3.2081348418491547,19.44241805594173,0.0774503581516578,0.2178308055880198,-0.9729086196344722,1.631277671034412,1.790387678035004,-1.4913568319258352,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,134,9.4
135,9.4,-15.3,1.3,-4.0,-19.3,1.7,-2.6,1.0,0.0,-0.3,0.2852399051534979,0.5346445008481397,0.3325158833144659,0.4115492375864868,0.715142044385301,105.80792560753524,263.3915120553516,136.7318186950555,103.98434810889384,105.80792560753524,-31.421237340188853,3.262555342068824,0.6694891382200585,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.764189474197032,-3.2081348418491547,19.44241805594173,0.0774503581516578,0.2178308055880198,-0.9729086196344722,1.631277671034412,1.790387678035004,-1.4913568319258352,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,135,9.4
136,9.5,-15.3,1.3,-3.8,-19.2,1.7,-2.5,1.0,0.0,-0.3,0.20196549617218,0.5431540341924066,0.323289969958906,0.4083359266926926,0.7181421430680415,104.98596702927512,261.3349930833233,135.29177132734011,103.04954242586804,104.98596702927512,-31.47881065154172,3.2314350834922405,0.6566063372588693,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.82818838169052,-3.251854261073373,19.427801091901976,0.0721171158605338,0.2141875206526683,-0.9741266999711184,1.6157175417461205,1.7866562977736995,-1.4968985538249286,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,136,9.5
139,9.6,-15.3,1.2,-3.4,-19.2,1.7,-2.2,1.0,0.0,-0.3,0.3876760418057068,0.459637688257007,0.3012546884462055,0.4345293003711619,0.7356263265039383,105.25887453708556,278.09875223754364,126.8993632781096,103.28872320334786,105.25887453708556,-18.270941890392976,3.2383710589449595,0.6481860206435153,20,-2.693593772016926,-5.822104508905393,31.117321491555398,12.0,-1.296953697730029,-3.5168141038906344,19.423945903153097,0.1163866728572413,0.1921075337512298,-0.9744479657001914,1.6191855294724795,1.764105557739686,-1.451920896344295,266.33123743945293,123.99693088941017,478.1902582469422,478.1902582469422,139,9.6
169,11.1,-9.3,1.2,-5.0,-18.9,1.7,-2.2,1.0,0.0,-0.3,0.282102222442804,0.3960086428191336,0.3273061518740676,0.4561812847429175,0.7321703347695496,107.15381388036724,291.95602223546723,128.55823931061616,104.97026254991982,107.15381388036724,-6.5554767094527335,3.227244620418996,0.3991170418059409,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-0.8377440116414054,-3.381214832547061,18.97057439633865,0.1501658366550814,0.2038341603163546,-0.9674202068335176,1.613622310209498,1.7760690452356245,-1.416802296300235,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,169,11.1
170,11.1,-9.3,1.3,-5.0,-18.8,1.7,-2.3,1.0,0.0,-0.3,0.282102222442804,0.3960086428191336,0.3273061518740676,0.4561812847429175,0.7321703347695496,107.15381388036724,291.95602223546723,128.55823931061616,104.97026254991982,107.15381388036724,-6.5554767094527335,3.227244620418996,0.3991170418059409,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-0.8377440116414054,-3.381214832547061,18.97057439633865,0.1501658366550814,0.2038341603163546,-0.9674202068335176,1.613622310209498,1.7760690452356245,-1.416802296300235,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,170,11.1
176,11.4,-9.3,1.3,-5.0,-18.6,1.7,-2.3,1.0,0.0,-0.3,1.0,0.4179905526819643,0.3711095019454462,0.4511163803157374,0.7115212961528655,93.14945697864036,288.71448340207195,138.46977784662454,91.8691485555152,93.14945697864036,-3.23642909749573,2.8264825894263272,0.2192438887026027,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-0.9450639241813268,-3.090286193753097,19.01945855485013,0.1412225106100879,0.228078213549185,-0.9633465269575616,1.4132412947131636,1.800899741304992,-1.425237366179933,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,176,11.4
186,11.9,-15.3,1.0,-3.5,-18.5,1.7,-2.4,1.0,0.0,-0.3,0.2648527251923213,0.5476333177179118,0.224950346411874,0.4022132840041761,0.7586554618904985,104.5963896953258,257.41650176267274,115.84537829256072,102.11216329550172,104.5963896953258,-25.82485128415472,3.0945354670887117,1.0,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-1.8880539491596435,-3.739338827833453,18.78658040026312,0.0626400085285616,0.1739904940424887,-0.9827530398398128,1.5472677335443557,1.745676859811656,-1.507143116909487,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,186,11.9
189,12.0,-15.5,1.1,-3.5,-18.3,1.7,-2.4,1.0,0.0,-0.3,0.2558250900333518,0.5659001381287503,0.2128967747094319,0.3956089107618844,0.7620876434550182,104.55859379114716,253.18970288760605,114.19793114159124,101.97853580203846,104.55859379114716,-26.064022384301467,3.088996971813847,1.0,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-2.015785001984601,-3.786649353356065,18.770859974740503,0.0519957541264817,0.1700479502489377,-0.9840630753000305,1.5444984859069235,1.7416746546475566,-1.5180075895154044,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,189,12.0
199,12.4,-15.3,1.0,-4.0,-18.3,1.7,-2.6,1.0,0.0,-0.3,0.2878381228638331,0.6592869699760745,0.231705579848982,0.3654581753749589,0.7468466309231196,104.44580205481678,233.89323223997368,121.5136171569026,101.23239473276524,104.44580205481678,-28.37405869991224,3.088488402844234,1.0,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-2.609254441306186,-3.56740798619532,18.79435917395781,0.0025399675163497,0.1883180641789998,-0.982104808698588,1.544244201422117,1.760245614113103,-1.5682100836252646,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,199,12.4
200,12.4,-15.3,1.0,-4.0,-18.4,1.7,-2.7,1.0,0.0,-0.3,0.2878381228638331,0.6592869699760745,0.231705579848982,0.3654581753749589,0.7468466309231196,104.44580205481678,233.89323223997368,121.5136171569026,101.23239473276524,104.44580205481678,-28.37405869991224,3.088488402844234,1.0,20,-2.6397340515023826,-5.827224756343318,30.579616878340868,12.0,-2.609254441306186,-3.56740798619532,18.79435917395781,0.0025399675163497,0.1883180641789998,-0.982104808698588,1.544244201422117,1.760245614113103,-1.5682100836252646,266.47954163576577,121.85334815323304,486.5986404996233,486.5986404996233,200,12.4
202,12.5,-15.3,1.0,-4.4,-18.4,1.7,-3.0,1.0,0.0,-0.3,0.3731177590349061,0.647853155596626,0.2507237753466671,0.3702105039475621,0.7396798778510382,104.77857621957216,236.93472252643977,124.95365863150168,101.66188769352163,104.77857621957216,-30.027738517033725,3.103614533735751,1.0,20,-2.568817204232303,-5.783141556878691,29.50939791236196,12.0,-2.518820809912815,-3.465652106630344,18.81490886631881,0.0100761034657973,0.1967977208094144,-0.9803923343351711,1.5518072668678755,1.76888701874918,-1.5605190649709075,266.0284933174853,118.49471629637196,504.2461403038837,504.2461403038837,202,12.5
