index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
2175,76.952,-11.3,3.7,-0.7,-14.3,1.6,-1.1,0.4,-0.1,0.9,0.03516268,1.451811011,1.585283232,0.403749724,0.301749908,564.3409166,258.3998231,335.1600443,446.0745369,564.3409166,-67.39884138,2.247767353,1.0,97,1.605858452,-4.573887485,13.19792468,12,-0.311468739,0.561824196,2.52326675,-0.159777266,0.427975973,-0.889554828,1.123883677,2.013048426,-1.748516187,395.4385454,25.13210912,1127.449986,1127.449986,2175,76.952
2178,77.053,-11.4,3.1,-0.3,-14.1,1.6,-1.1,0.4,-0.1,0.9,0.034001174,1.466246423,1.192609986,0.332804726,0.397946245,578.7275343,212.9950248,288.9858022,466.7880814,578.7275343,-59.55041027,2.245527585,1.0,97,1.605858452,-4.573887485,13.19792468,12,-0.488025925,0.375259921,2.468451808,-0.174490365,0.412428951,-0.89412274,1.122763793,1.995915061,-1.763526596,395.4385454,25.13210912,1127.449986,1127.449986,2178,77.053
2251,79.623,-12.4,2.5,-0.3,-14.3,1.6,-1.1,0.3,-0.1,1.0,0.02998814,-5.24111823,-0.233979061,1.056684229,0.774487368,394.3780392,676.2779065,108.2460632,325.774978,394.3780392,50.1428676,1.118464627,0.409868292,97,1.605858452,-4.573887485,13.19792468,12,1.115639177,-0.362742072,1.971797151,-0.040851606,0.350928784,-0.935510628,0.559232313,1.929359111,-1.614436312,395.4385454,25.13210912,1127.449986,1127.449986,2251,79.623
2253,79.688,-13.6,1.9,0.4,-14.3,1.6,-1.0,0.3,-0.1,1.0,0.04331704,0.573087219,0.672393045,0.542602362,0.510722825,314.1524844,347.2655119,234.8530441,288.1332886,314.1524844,-76.90937471,1.119269233,0.364154185,97,1.605858452,-4.573887485,13.19792468,12,0.080325971,0.031211668,2.222232794,-0.127127707,0.383758263,-0.914640991,0.559634617,1.964659077,-1.70890343,395.4385454,25.13210912,1127.449986,1127.449986,2253,79.688
2342,82.885,-14.6,1.1,0.4,-14.2,1.6,-0.9,0.3,-0.1,0.9,0.093706313,0.167585122,0.296698757,0.642121121,0.683438236,214.4037285,410.9575173,151.9496466,206.7758952,214.4037285,65.59828684,0.862009421,1.0,97,1.585268837,-4.456881381,13.74094059,12,0.36389364,-0.335521166,2.537252238,-0.101781266,0.343446685,-0.933640696,0.431004711,1.921380691,-1.679382977,391.5283406,38.90267051,1082.895302,1082.895302,2342,82.885
2353,83.248,-13.7,1.3,0.4,-14.0,1.6,-0.9,0.3,-0.1,0.9,0.138888635,0.492847795,0.420372384,0.568538877,0.613285563,205.536168,363.8648815,185.6229298,197.7896593,205.536168,-82.94646367,0.861777394,1.0,97,1.585268837,-4.456881381,13.74094059,12,0.17609391,-0.204507911,2.608485965,-0.117431244,0.354364456,-0.927704552,0.430888697,1.933030658,-1.696709258,391.5283406,38.90267051,1082.895302,1082.895302,2353,83.248
2508,88.78,-9.3,1.5,-4.4,-14.0,1.6,-1.0,0.8,-0.1,-0.5,0.0,0.701367681,0.693137803,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,101,3.825590476,-4.338657788,27.3435222,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.7432541,141.6232141,544.1873908,544.1873908,2508,88.78
2509,88.817,-9.3,0.4,-4.2,-13.9,1.6,-1.0,0.8,-0.1,-0.5,0.05825601,0.664806529,0.277883854,0.505672465,0.684938774,67.51653148,323.6303774,151.2293884,63.58967129,67.51653148,-5.174505568,1.738468392,1.0,101,3.825590476,-4.338657788,27.3435222,12,0.080725516,-2.30067528,16.12645424,-0.31207208,0.169831876,-0.934755664,0.869234196,1.741455391,-1.893015565,406.7432541,141.6232141,544.1873908,544.1873908,2509,88.817
2512,88.912,-9.3,1.5,-4.4,-13.8,1.6,-1.1,0.8,-0.1,-0.5,0.0,0.701367681,0.693137803,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,1.0,101,3.825590476,-4.338657788,27.3435222,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.7432541,141.6232141,544.1873908,544.1873908,2512,88.912
2515,89.012,-9.3,1.2,-3.5,-13.6,1.6,-1.1,0.9,-0.1,-0.5,0.226894708,0.382346037,0.524292702,0.602761181,0.576895337,66.91027256,385.7671557,203.0902384,64.95478769,66.91027256,-78.34532049,1.723645046,1.0,101,3.825590476,-4.338657788,27.3435222,12,1.692484314,-0.941850987,16.03372284,-0.177758847,0.283067233,-0.94248328,0.861822523,1.857786966,-1.757213366,406.7432541,141.6232141,544.1873908,544.1873908,2515,89.012
