index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-9.3,3.1,-4.5,-19.8,2.5,-4.2,1.0,0.0,0.0,0.0580325530614009,0.6383028621602325,0.5374087099563605,0.5224806077868082,0.4768534251424732,205.25217213643512,334.38758898355724,251.11035593161287,189.5125780301317,205.25217213643512,87.26069700859105,4.899324025883612,1.0,2,0.3643986723923792,-3.951464372563516,26.012090457926533,12.0,0.3421966649560923,0.4015808167634107,14.829492161888911,-0.0018501672863572,0.3627537657772439,-0.9318831913364684,2.449662012941806,1.942017575711508,-1.5727817310521492,328.68546790765254,145.81656960819805,572.0416828500491,572.0416828500491,1,0.0
172,12.6,-15.5,1.8,-3.9,-19.8,1.7,-4.1,1.0,0.0,0.1,0.7659358542786523,0.4766888783524976,0.5612111191228308,0.590100582288986,0.4335524033731474,169.40705607249103,377.66437266495103,271.89484638088925,161.44565077241845,169.40705607249103,-83.3813393859829,8.20412151029625e-08,0.0193828450013144,5,1.2987763424404717,-2.87786657759826,11.57717888509548,12.0,2.7455642204188283e-08,1.6797835122872584e-08,3.0184414434586415e-07,-0.1082313595820691,0.2398222161996746,-0.9647648819376116,4.102060755148125e-08,1.8129790456316368,-1.6825134078952604,389.5541928051025,85.87978679261761,1285.2872144142634,1285.2872144142634,172,12.6
199,14.2,-15.5,2.4,-4.1,-19.2,1.7,-4.1,1.0,0.0,0.1,0.8071487913543134,0.7470389307524385,0.7256080484466523,0.5228304536325508,0.3942422392616828,151.43668180265067,334.6114903248325,290.76372515439226,143.4929697148465,151.43668180265067,-73.88666900708145,7.368205646950863e-08,0.1537498904958134,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,6.667390195502776e-09,2.5730415131874903e-08,3.021014922666154e-07,-0.1025282448909022,0.2347291102044409,-0.966638610765276,3.6841028234754316e-08,1.807736209741604,-1.6764680141768944,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,199,14.2
200,14.3,-15.5,2.4,-4.1,-19.1,1.7,-4.0,1.0,0.0,0.1,1.0,0.7487294586960296,0.7278250579584356,0.522244631617431,0.393767632294432,151.93735503718037,334.2365642351558,290.99153649867264,143.9492746355429,151.93735503718037,-73.81162588937775,7.393868252626388e-08,0.0759834404268633,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,6.48292952654117e-09,2.585213154659982e-08,3.021506156386522e-07,-0.1025282449062739,0.2347291102145839,-0.9666386107611824,3.696934126313194e-08,1.8077362097520384,-1.676468014193064,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,200,14.3
206,14.4,-15.5,1.8,-3.9,-18.4,1.7,-4.0,1.0,0.0,0.1,1.0,0.7525451050585605,0.7324667967036307,0.5205281655718502,0.3931148329823416,151.82378269636993,333.1380259659841,291.304880168476,143.81163642290213,151.82378269636993,-73.58385224511923,7.391067671023221e-08,0.0205806464670055,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,5.950597792292456e-09,2.6011486742305582e-08,3.022457732981821e-07,-0.1025282449506349,0.2347291102278635,-0.9666386107532524,3.6955338355116106e-08,1.8077362097657,-1.6764680142393058,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,206,14.4
207,14.5,-15.5,1.8,-3.9,-18.4,1.7,-3.9,1.0,0.0,0.1,0.0,0.6762300552806977,0.4895750102798608,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,0.0205806464670055,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,207,14.5
219,15.2,-15.5,2.0,-4.1,-17.8,1.7,-3.9,1.0,0.0,0.1,1.0,0.7465054183245687,0.5662674458140948,0.4798416932153004,0.4698676678240772,139.2876107226973,307.09868365779226,254.46351944444297,133.51542860306907,139.2876107226973,-64.71765938392309,6.71783750635483e-08,1.0,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,-6.5937331150678355e-09,7.828839798662557e-09,2.991610124070121e-07,-0.1025282459959958,0.234729108712643,-0.966638611010316,3.3589187531774154e-08,1.8077362082069284,-1.676468015280821,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,219,15.2
220,15.2,-15.5,2.0,-4.1,-17.6,1.7,-3.8,1.0,0.0,0.1,1.0,0.7465054183245687,0.5662674458140948,0.4798416932153004,0.4698676678240772,139.2876107226973,307.09868365779226,254.46351944444297,133.51542860306907,139.2876107226973,-64.71765938392309,6.71783750635483e-08,1.0,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,-6.5937331150678355e-09,7.828839798662557e-09,2.991610124070121e-07,-0.1025282459959958,0.234729108712643,-0.966638611010316,3.3589187531774154e-08,1.8077362082069284,-1.676468015280821,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,220,15.2
227,15.5,-9.3,2.0,-3.0,-16.9,1.7,-3.8,1.0,0.0,0.1,1.0,0.597345531223926,0.5339227985572368,0.5359293668746647,0.4767210530855362,130.52077351117043,342.99479479978544,251.1738945189426,125.86072485116868,130.52077351117043,-74.83686192389601,6.2430845974662e-08,1.0,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,1.0678563810984087e-08,6.091746662661991e-09,2.969071761782516e-07,-0.1025282445566377,0.2347291085678852,-0.9666386111981357,3.1215422987331e-08,1.80773620805801,-1.6764680137879724,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,227,15.5
241,16.3,-9.3,1.9,-3.0,-16.9,1.7,-3.3,1.0,0.0,0.1,1.0,0.7931831825990194,0.5236242509901929,0.4459984562509585,0.4855185637061782,130.19760667001273,285.43901200061345,246.95108942103445,124.5109995909816,130.19760667001273,-58.65978382891311,6.278844707799974e-08,1.0,5,1.230338945358217,-2.816749296722876,11.599663631284804,12.0,-1.7001621221979235e-08,4.1008583195889514e-09,2.9935967660321694e-07,-0.1025282468633198,0.2347291084019779,-0.9666386109937606,3.139422353899987e-08,1.807736207887334,-1.676468016169893,385.7614022586622,89.44524087249329,1282.7958183087296,1282.7958183087296,241,16.3
