index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-15.5,2.0,-4.1,-19.8,2.5,-4.2,1.0,-0.1,0.0,1.0,0.4747513756377159,0.4366974089467001,0.6062565898814786,0.7245170034313744,73.94116071128009,388.0042175241463,132.2318383529403,71.08199644894736,73.94116071128009,58.406172543946106,2.01610124961603,0.7245344521068509,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.87859149138427,-2.9583742558544515,17.153761931403437,-0.0343652727045174,0.3985515826501493,-0.9165018625180232,1.008050624808015,1.980733363941184,-1.6082748986179682,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,1,0.0
42,1.484,-15.3,1.2,-4.1,-19.8,1.7,-4.1,1.0,-0.1,0.0,1.0,0.4983116106704095,0.4512401702415687,0.5988154854452319,0.717822254252032,73.44034277466176,383.2419106849484,135.4453179590246,70.77903478062817,73.44034277466176,63.30102419272268,2.01345284896226,0.7249008149203706,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7505583516973768,-2.8763012409402595,17.19538333143164,-0.0450347010117585,0.4053910005596653,-0.9130334125156728,1.0067264244811298,1.9882028403147556,-1.6200806489538406,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,42,1.484
46,1.616,-15.3,1.2,-4.0,-20.1,1.7,-4.1,1.0,-0.1,0.0,1.0,0.5007139056112067,0.4582784845884133,0.598219673979389,0.715118102081274,74.87320939165511,382.860591346809,136.74331100098846,72.10801999689555,74.87320939165511,64.53000873297023,2.055579035641519,0.7351302458964426,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7413977537167291,-2.841836437887628,17.211207164152675,-0.0457980841768125,0.4082630674807179,-0.91171475978892,1.0277895178207594,1.9913468495483837,-1.620987047571525,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,46,1.616
47,1.648,-15.3,1.2,-4.0,-20.1,1.7,-4.0,1.0,-0.1,0.0,1.0,0.5005521285547871,0.4582615489100661,0.5982727728193934,0.7151325858759549,74.80594019265344,382.8945746044118,136.73635877954166,72.04134354440481,74.80594019265344,64.5030450429743,2.053680277143667,0.735486927242246,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7423371260676168,-2.842051513806153,17.211063709794338,-0.0457198031475719,0.4082451444875076,-0.9117267143187816,1.0268401385718335,1.991327215837087,-1.620900746122453,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,47,1.648
49,1.68,-15.3,1.2,-3.9,-20.3,1.7,-4.0,1.0,-0.1,0.0,1.0,0.4998369251038497,0.4608634526107762,0.5985849155859515,0.7142213878797816,74.51744451510544,383.094345975009,137.1737338177048,71.72283209979318,74.51744451510544,64.69755032352245,2.0463288833911646,0.7359296477884469,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7484118782961084,-2.830833923790718,17.21579045712034,-0.0452135737951976,0.4091799436554604,-0.911332818708281,1.0231644416955823,1.99235147020304,-1.6203682627580462,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,49,1.68
51,1.748,-15.3,1.2,-3.9,-20.4,1.7,-3.9,1.0,-0.1,0.0,1.0,0.5035547392591759,0.4610240888742059,0.5973591964933351,0.7139730784190826,74.806170019684,382.30988575573446,137.29292235884034,72.04758854124321,74.806170019684,65.2781232306844,2.0553455224065704,0.7365272882718266,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7267600606417708,-2.8277150138289056,17.21828718482149,-0.0470178919330591,0.4094398528189448,-0.9111247580665186,1.0276727612032852,1.9926363348115768,-1.6223548229442968,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,51,1.748
54,1.812,-15.3,1.2,-3.9,-20.5,1.7,-3.9,1.0,-0.1,0.0,1.0,0.5079109299947433,0.4630578761421087,0.5959785327191525,0.7130157993397321,75.54376593684626,381.4262609402576,137.75241631692856,72.78872945900649,75.54376593684626,66.19776492943035,2.0774567739008103,0.7358360747679815,7,2.29097476383848,-7.7409932476562435,28.151784281619715,12.0,1.7027089110936124,-2.8155011447452827,17.22505234427193,-0.0490221543954056,0.4104576752425801,-0.9105609947789822,1.0387283869504051,1.9937522354421229,-1.6245817118730983,370.4552158886511,69.51646099816108,528.5632999722559,528.5632999722559,54,1.812
161,5.108,-9.3,0.8,-4.0,-17.4,1.7,-3.9,1.0,-0.1,0.0,1.0,0.6112522450602924,0.5021929982406537,0.5638479064488255,0.6950830923124898,79.02445223492417,360.8626601272484,146.3601156900049,76.3646114386068,79.02445223492417,-89.08906057242953,2.2102791511886197,0.7408193949465791,7,2.293626730447785,-7.732914999812225,28.156048915957594,12.0,1.13806405876134,-2.594852869017941,17.373424353639635,-0.0962968893072037,0.428171844232857,-0.8985520468598299,1.1051395755943096,2.0132651584137906,-1.6775578070140398,370.50597039102576,69.72016726514764,528.4832415377243,528.4832415377243,161,5.108
162,5.144,-9.3,0.8,-4.0,-17.3,1.7,-3.8,1.0,-0.1,0.0,1.0,0.6126965811322727,0.5016724850353222,0.5633572271159398,0.6952215245354052,78.2071565758286,360.5486253542015,146.2936682230055,75.58848987900906,78.2071565758286,-88.73655687799157,2.187561635332815,0.7428076728009159,7,2.293626730447785,-7.732914999812225,28.156048915957594,12.0,1.1293541241030487,-2.5972867047641355,17.37320182842006,-0.0970227171953947,0.4279690245873408,-0.8985705906281278,1.0937808176664074,2.013040737186534,-1.678354138775752,370.50597039102576,69.72016726514764,528.4832415377243,528.4832415377243,162,5.144
183,5.8,-9.3,0.6,-4.1,-16.7,1.7,-3.8,1.0,-0.1,0.0,1.0,0.6492937083605668,0.4665581512226326,0.5494411712132462,0.7068133422929568,78.12114466765051,351.6423495764776,140.72959569938078,76.0901625737202,78.12114466765051,-76.6331644755762,2.1830763544100544,0.568090608929217,7,2.293626730447785,-7.732914999812225,28.156048915957594,12.0,0.8766353409984653,-2.747446684762693,17.33305297759267,-0.1180826157874433,0.4154556929207943,-0.9019163281970772,1.0915381772050272,1.999240046761308,-1.7009800006528195,370.50597039102576,69.72016726514764,528.4832415377243,528.4832415377243,183,5.8
