index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,left_gaze,norm_pos_x,norm_pos_y,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius	theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
1,0.0,-15.5,2.5,-4.0,-19.8,2.5,-4.2,1.0,-0.1,0.0,1.0,0.4386727080048302,0.7102918207094507,0.5781665998395769,0.5722291884467534,101.95412135216569,370.0266238973292,205.3299895455584,94.12709939559268,101.95412135216569,75.10889382582175,2.544626704257257,0.858747684967387,16,1.0661761882920011,-5.812013231118357,26.463098286592704,12.0,1.2545902084153642,-0.8291165664261584,15.54818917171592,0.0157011683436135,0.4152413887243499,-0.9095757595730656,1.2723133521286285,1.9990044602302968,-1.553535962371399,344.97928358887384,103.83120508912457,562.2924360122572,562.2924360122572,1,0.0
55,2.176,-15.5,1.8,-4.1,-19.8,1.7,-4.1,1.0,-0.1,0.0,1.0,0.5313819955621639,0.6832765768134774,0.5457198310958675,0.5744863697148279,101.12384035237356,349.26069190135524,204.24654253688263,94.30771418474376,101.12384035237356,86.47177948927617,2.529923248588786,0.5701137850044113,16,1.0661761882920011,-5.812013231118357,26.463098286592704,12.0,0.7299144074314479,-0.8563766763197078,15.5393354572616,-0.0280218150717127,0.4129697128998874,-0.9103135691109252,1.264961624294393,1.99650873980319,-1.6015692057130368,344.97928358887384,103.83120508912457,562.2924360122572,562.2924360122572,55,2.176
202,6.56,-9.3,1.1,-3.8,-19.3,1.7,-4.1,1.0,-0.1,0.0,1.0,0.578568541228905,0.519793486431988,0.523566158041821,0.63691479542924,105.47854178509203,335.0823411467655,174.2808981939648,102.63945275164876,105.47854178509203,-83.9741565750989,2.419448840586065,0.3305501213264339,16,0.9962417417000132,-5.669810142953494,25.452027038256915,12.0,0.3405677005096431,-1.473236187195308,14.228887611805812,-0.0546395034325308,0.3497144963131822,-0.9352616188709252,1.2097244202930326,1.9280626665988645,-1.6291516214097954,344.268003445289,101.88595967828616,584.6292704951903,584.6292704951903,202,6.56
254,8.108,-9.3,1.3,-7.2,-19.3,1.7,-4.9,1.0,-0.1,-0.2,0.99,0.8505963624820385,0.5588658738317567,0.4344419184825699,0.6052972887147301,109.92323532081944,278.0428278288448,189.4573014169296,101.15637699426462,109.92323532081944,-52.22536673515901,2.558949337927426,0.5354260183656256,16,0.9962417417000132,-5.669810142953494,25.452027038256915,12.0,-0.998316867005444,-1.1432794954568823,14.518946216562016,-0.1662132173921214,0.3772108872913843,-0.911090068474575,1.279474668963713,1.9575791829505271,-1.7512452491518378,344.268003445289,101.88595967828616,584.6292704951903,584.6292704951903,254,8.108
255,8.14,-9.3,1.3,-7.2,-19.4,1.7,-4.9,1.0,-0.1,-0.2,1.0,0.8503982081109203,0.557935130873934,0.434459585178275,0.6056900570420618,110.42028131365136,278.054134514096,189.26877261981036,101.63466271007124,110.42028131365136,-52.16391519335448,2.570161489854571,0.5392324590339559,16,0.9962417417000132,-5.669810142953494,25.452027038256915,12.0,-0.998082111731292,-1.147223205519377,14.517271450636988,-0.1661936544526087,0.3768822447861764,-0.9112296323016604,1.2850807449272854,1.9572243518889452,-1.7511974300351674,344.268003445289,101.88595967828616,584.6292704951903,584.6292704951903,255,8.14
263,8.372,-9.3,2.1,-7.1,-19.4,1.7,-5.2,1.0,-0.1,-0.2,0.0,0.6872887458680901,0.8409392856464615,0.5,0.5,0.0,320.0,240.0,0.0,0.0,90.0,0.0,0.5854372423242937,16,0.9962417417000132,-5.669810142953494,25.452027038256915,12.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,344.268003445289,101.88595967828616,584.6292704951903,584.6292704951903,263,8.372
288,9.168,-9.3,1.2,-7.1,-19.0,1.7,-5.2,1.0,-0.1,-0.1,0.8326528003012066,0.7520120111505282,0.5043113554428429,0.464540483124861,0.6321978688252787,112.6119595943148,297.30590919991107,176.5450229638662,107.02931168483951,112.6119595943148,-54.74412999033993,2.59200682432517,0.6009806689714958,16,0.9962417417000132,-5.669810142953494,25.452027038256915,12.0,-0.5378952469449294,-1.4267958913571803,14.332528229370698,-0.1278447490537452,0.3535845209663595,-0.926624900740518,1.296003412162585,1.9321967306796075,-1.707898950775702,344.268003445289,101.88595967828616,584.6292704951903,584.6292704951903,288,9.168
313,9.956,-9.3,1.2,-5.7,-19.0,1.7,-5.7,1.0,-0.1,0.0,0.5330195975361076,0.477998150372386,0.515847442218653,0.557510026825011,0.6471654996769793,107.92866880865928,356.80641716800704,169.36056015504994,104.65564297110748,107.92866880865928,73.78119479819219,2.5373242072310624,0.5623857492740081,16,1.0736445467803646,-5.866574263833038,25.856758545943467,12.0,0.8660190210477878,-1.629159083227762,14.631732745160637,-0.0173021271443813,0.3531179317171063,-0.9354188167319024,1.2686621036155312,1.931697966512435,-1.589290881391669,345.7441248028461,99.32977495560374,575.4781665134296,575.4781665134296,313,9.956
324,10.36,-9.3,1.3,-5.9,-18.8,1.7,-5.7,1.0,-0.1,0.0,0.99,0.5687801754463369,0.5611052155064866,0.528514624685234,0.6207979124132352,105.02425912284512,338.2493597985498,182.01700204164703,100.87816234824469,105.02425912284512,-86.22010087180354,2.498541628986323,0.5516511662396195,16,1.0736445467803646,-5.866574263833038,25.856758545943467,12.0,0.428779465726864,-1.3421774249435252,14.761084511821682,-0.0537387567544583,0.3770330699074594,-0.9246395028434822,1.2492708144931617,1.957387189457793,-1.6288496255795488,345.7441248028461,99.32977495560374,575.4781665134296,575.4781665134296,324,10.36
348,11.14,-9.0,1.3,-7.8,-18.8,1.7,-5.8,1.0,-0.1,-0.2,1.0,0.549218948505569,0.5624791672282266,0.5351877933451856,0.6218180297241126,110.7818487659859,342.5201877409188,181.52734573242597,106.43897110662807,110.7818487659859,-89.93747000034097,2.6330165765390414,0.5193617223997804,16,1.0736445467803646,-5.866574263833038,25.856758545943467,12.0,0.5303337290232653,-1.348840983083197,14.752934909046427,-0.0452759014797582,0.3764777733958201,-0.9253186364080864,1.3165082882695207,1.956787719666764,-1.6196873996233647,345.7441248028461,99.32977495560374,575.4781665134296,575.4781665134296,348,11.14
