index,time,L_x,L_y,L_z,C_x,C_y,C_z,F_x,F_y,F_z,confidence,gaze_norm_pos_x,gaze_norm_pos_y,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,index.1,time.1
997,35.164,-9.3,0.6,-4.2,-17.6,1.7,-4.1,1.0,-0.2,0.0,1.0,0.406372526,0.584288719,0.566104367,0.638983005,94.74342578,362.3067948,173.2881575,88.58811355,94.74342578,60.97248658,0.611326635,0.565645631,16,-0.780511891,-5.31442105,14.9338734,12,0.27634291,-0.424230093,4.026578123,0.088071233,0.407515913,-0.908941273,0.305663318,1.990528527,-1.474203555,287.5959907,19.36460541,996.3925365,996.3925365,997,35.164
1026,36.252,-16.0,0.8,-4.9,-17.6,1.7,-4.2,1.0,-0.2,-0.1,0.271413917,0.764617312,0.300578817,0.442545663,0.701745727,94.95843526,283.229224,143.1620509,92.68008087,94.95843526,-75.85087011,0.596938509,0.425825089,16,-0.780511891,-5.31442105,14.9338734,12,-0.230813234,-0.602168808,3.91150931,0.045808221,0.392687687,-0.918530341,0.298469255,1.974348544,-1.520966399,287.5959907,19.36460541,996.3925365,996.3925365,1026,36.252
1052,37.144,-14.4,1.1,-3.4,-17.6,1.7,-4.1,1.0,-0.2,-0.2,0.042491292,-0.092418685,0.522363746,0.804132481,0.586614812,211.7924619,514.6447881,198.4248904,176.9686203,211.7924619,50.27675334,0.570440434,0.277950785,16,-0.811842173,-4.977858653,12.61221942,12,0.546420955,-0.098385329,1.733531019,0.113188594,0.406622777,-0.906557367,0.285220217,1.989550709,-1.446583698,280.0909142,-4.704937488,1179.808209,1179.808209,1052,37.144
1073,37.907,-9.3,0.6,-5.5,-18.0,1.7,-4.1,1.0,-0.1,-0.1,1.0,0.538307752,0.562943066,0.522467929,0.635851443,93.84315176,334.3794746,174.7913071,89.33877766,93.84315176,72.66388328,0.275535326,0.421894922,19,-0.65286036,-5.005233939,12.79213422,12,0.042806382,-0.187800228,1.823616531,0.057972228,0.401452809,-0.91404314,0.137767663,1.983898867,-1.507457213,288.3576316,-2.590094014,1163.214812,1163.214812,1073,37.907
1074,37.932,-9.3,0.6,-5.5,-18.0,1.7,-4.2,1.0,-0.1,-0.2,1.0,0.532562273,0.568653774,0.524285487,0.634340531,93.71803449,335.542712,175.516545,89.13993954,93.71803449,72.36242682,0.275306434,0.4239643,19,-0.65286036,-5.005233939,12.79213422,12,0.046253715,-0.185791324,1.824718277,0.058259506,0.401620218,-0.913951328,0.137653217,1.984081659,-1.507137808,288.3576316,-2.590094014,1163.214812,1163.214812,1074,37.932
1076,38.0,-12.6,0.0,-5.8,-18.1,1.7,-4.2,1.0,-0.1,-0.2,0.100662097,0.814572507,0.181845292,0.423795669,0.741499949,140.747784,271.2292278,124.0800247,137.5130967,140.747784,-57.79159932,0.394779246,0.413481943,19,-0.65286036,-5.005233939,12.79213422,12,-0.137039765,-0.31984061,1.75669048,0.04298505,0.390449444,-0.919620311,0.197389623,1.971916064,-1.524088153,288.3576316,-2.590094014,1163.214812,1163.214812,1076,38.0
1094,38.661,-9.2,0.0,-7.1,-18.1,1.7,-4.4,1.0,-0.1,-0.3,1.0,0.563432428,0.385533957,0.522067072,0.704302762,90.89064416,334.1229263,141.9346743,88.30249903,90.89064416,62.2378526,0.260581969,0.343552328,19,-0.65286036,-5.005233939,12.79213422,12,0.041110561,-0.278516255,1.784112401,0.05783091,0.39389314,-0.917335151,0.130290985,1.975659654,-1.507837354,288.3576316,-2.590094014,1163.214812,1163.214812,1094,38.661
1095,38.692,-9.2,0.0,-7.1,-18.2,1.7,-4.5,1.0,-0.1,-0.3,1.0,0.559308434,0.387803671,0.523400181,0.703826333,91.79250526,334.9761158,142.1633599,89.12799908,91.79250526,61.96205286,0.26319131,0.344996727,19,-0.65286036,-5.005233939,12.79213422,12,0.043585369,-0.277854721,1.78455278,0.058037144,0.393948268,-0.917298453,0.131595655,1.975719631,-1.507610907,288.3576316,-2.590094014,1163.214812,1163.214812,1095,38.692
1099,38.825,-9.1,0.0,-7.3,-18.2,1.7,-4.7,1.0,-0.1,-0.3,1.0,0.544967064,0.390635597,0.528451056,0.704282995,93.71424658,338.2086757,141.9441625,90.84377855,93.71424658,60.45603844,0.268562791,0.371180621,19,-0.65286036,-5.005233939,12.79213422,12,0.052918887,-0.278389411,1.784917653,0.058814937,0.393903711,-0.917268047,0.134281395,1.975671154,-1.506764299,288.3576316,-2.590094014,1163.214812,1163.214812,1099,38.825
1181,41.624,-16.2,1.1,-4.6,-18.2,1.7,-4.5,1.0,-0.1,0.1,1.0,0.674763459,0.360111138,0.47944055,0.697385108,80.31914275,306.8419518,145.2551483,78.50705723,80.31914275,78.91009217,0.247867734,0.265862152,19,-0.814960027,-5.043370638,12.90490406,12,-0.040118874,-0.289382422,1.914034339,0.064570096,0.396165685,-0.91590581,0.123933867,1.978133392,-1.500414153,280.8462632,-2.302444195,1153.050029,1153.050029,1181,41.624
1183,41.692,-16.0,1.1,-4.4,-18.1,1.7,-4.3,1.0,-0.1,0.1,1.0,0.67377852,0.363822897,0.479593067,0.695941531,79.97013228,306.9395631,145.9480651,78.12625142,79.97013228,78.96253573,0.246904539,0.28447659,19,-0.814960027,-5.043370638,12.90490406,12,-0.039840166,-0.287402066,1.914910787,0.064593322,0.396330714,-0.915832773,0.12345227,1.978313135,-1.500383324,280.8462632,-2.302444195,1153.050029,1153.050029,1183,41.692
1187,41.824,-15.5,2.4,-4.1,-18.1,1.7,-4.1,1.0,-0.1,0.1,0.99,0.628227008,0.822001735,0.509728964,0.537907775,78.90532747,326.226537,221.8042681,72.42099159,78.90532747,78.41074,0.257254342,0.265919845,19,-0.814960027,-5.043370638,12.90490406,12,0.020812252,-0.056225963,2.022355062,0.06964769,0.41559539,-0.906879083,0.128627171,1.99939363,-1.494147473,280.8462632,-2.302444195,1153.050029,1153.050029,1187,41.824
1338,47.329,-15.6,1.1,-8.3,-18.1,1.7,-4.2,0.7,-0.1,-0.7,0.128125575,1.06241146,0.479612562,0.400008126,0.585993349,82.0288436,256.0052007,198.7231926,76.92920842,82.0288436,-77.40342154,0.289449827,0.007057774,21,-0.663882444,-4.805344529,13.25132686,12,-0.226885082,-0.143145556,2.20266477,0.036416447,0.388516581,-0.920721841,0.144724913,1.969817483,-1.531264871,288.9384226,15.16865755,1122.906419,1122.906419,1338,47.329
1704,60.049,-22.6,0.0,-7.4,-18.3,1.7,-4.2,-0.7,-0.1,-0.7,0.174767137,0.901933519,0.029186601,0.440240429,0.819473693,157.779427,281.7538742,86.6526273,151.8192093,157.779427,-15.54055239,1.9598022,1.0,25,0.172802287,-5.285996855,19.44977073,12,-0.496125464,-1.930950448,7.947762242,-0.055743979,0.279587201,-0.958500707,0.9799011,1.854160464,-1.628888364,325.5084155,71.49837109,765.0475785,765.0475785,1704,60.049
1707,60.149,-20.4,0.0,-4.7,-18.3,1.7,-4.1,-0.7,-0.1,-0.7,0.082618781,0.966050874,-0.084994543,0.38106874,0.835908786,241.4069173,243.8839934,78.76378248,228.541077,241.4069173,-25.26572039,1.955858969,1.0,25,-0.081838061,-5.063706056,16.60987442,12,-0.64790218,-1.300727325,5.229208251,-0.04717201,0.313581561,-0.948388848,0.977929485,1.889758828,-1.620494472,316.9452148,50.98606318,895.852649,895.852649,1707,60.149
2029,71.488,-21.8,1.0,-8.4,-18.2,1.7,-4.1,-0.7,-0.1,-0.7,1.0,0.410170019,0.44736195,0.570482227,0.691584243,120.2221793,365.1086251,148.0395632,114.2077593,120.2221793,33.18046718,3.123657561,0.017386795,27,-0.61900259,-5.941393313,27.64137488,12,1.20828972,-2.377739878,16.32937342,0.152274359,0.29697112,-0.942666788,1.561828781,1.87231543,-1.410644037,306.1156832,106.7336965,538.3234396,538.3234396,2029,71.488
2034,71.661,-21.6,1.0,-8.4,-18.2,1.7,-4.2,-0.6,-0.1,-0.8,1.0,0.438600432,0.434810901,0.561894808,0.695032383,119.8516519,359.6126772,146.3844562,114.6008268,119.8516519,33.11852733,3.108958071,0.145141025,27,-0.61900259,-5.941393313,27.64137488,12,1.059672047,-2.416744778,16.2941768,0.139889553,0.293720711,-0.94559984,1.554479035,1.868913249,-1.423924229,306.1156832,106.7336965,538.3234396,538.3234396,2034,71.661
2117,74.52,-17.8,0.8,-8.4,-18.1,1.7,-4.2,0.2,-0.1,-1.0,1.0,0.604608381,0.314398394,0.514542206,0.730730105,104.7236755,329.3070116,129.2495497,102.7940876,104.7236755,16.62033749,2.679453901,1.0,27,-0.61900259,-5.941393313,27.64137488,12,0.24905092,-2.843303776,16.08073803,0.072337793,0.258174128,-0.963386404,1.339726951,1.831928107,-1.495849969,306.1156832,106.7336965,538.3234396,538.3234396,2117,74.52
2240,78.936,-9.3,1.1,-2.9,-18.1,1.7,-4.0,1.0,-0.1,0.2,1.0,0.509541951,0.48593946,0.534583629,0.668700875,110.9660635,342.1335224,159.0235798,107.3120659,110.9660635,48.9197431,2.830994959,0.182723617,27,-0.631052577,-5.970284571,27.18772462,12,0.579560885,-2.037943732,15.91514237,0.100884455,0.32769507,-0.939381854,1.415497479,1.904659228,-1.463811863,305.6092187,103.851187,547.3058231,547.3058231,2240,78.936
2348,82.628,-16.9,0.3,-0.3,-18.2,1.7,-4.0,0.2,0.0,1.0,0.244730849,0.823906612,-0.001450507,0.513204323,0.871618732,116.6909452,328.4507669,61.62300845,112.2019538,116.6909452,-0.495599962,2.212315885,1.0,29,-0.452355998,-5.993921243,23.92093176,12,0.171342097,-3.488771968,12.20192038,0.051974841,0.20876244,-0.976584282,1.106157942,1.781105673,-1.51762544,308.2755103,84.64521669,622.0493477,622.0493477,2348,82.628
2349,82.692,-17.0,0.4,-0.3,-18.1,1.7,-4.0,0.2,0.0,1.0,0.282342057,0.78145982,0.029784435,0.5165595,0.858226644,116.0258677,330.5980803,68.05121092,111.6864348,116.0258677,0.816262413,2.208217431,1.0,29,-0.452355998,-5.993921243,23.92093176,12,0.21437203,-3.369313034,12.2304696,0.055560669,0.218717351,-0.97420518,1.104108715,1.791296128,-1.513826247,308.2755103,84.64521669,622.0493477,622.0493477,2349,82.692
2364,83.188,-17.6,0.7,-0.4,-18.2,1.7,-4.0,0.2,0.0,1.0,0.121509307,0.498660474,0.191152854,0.56262132,0.800406273,69.20987333,360.0776451,95.80498904,67.00213822,69.20987333,10.42822932,2.209474636,1.0,29,0.711242878,-7.103708395,32.07896087,12,1.317242589,-4.716939151,20.33434096,0.050499976,0.198897437,-0.978718326,1.104737318,1.771029078,-1.519243975,333.7464111,102.7044304,463.8554241,463.8554241,2364,83.188
2460,86.581,-17.7,1.1,-0.3,-18.2,1.7,-2.8,0.2,-0.1,1.0,0.189132037,0.523549646,0.337224101,0.541308212,0.729793385,115.6513864,346.4372554,129.6991753,113.2306939,115.6513864,32.33177105,3.013693423,0.121326036,29,0.166119352,-6.517160251,27.78138875,12,0.703044897,-2.868421201,16.36217624,0.044743795,0.304061587,-0.951601042,1.506846712,1.879749549,-1.523811442,323.707302,94.55589019,535.6103734,535.6103734,2460,86.581
2473,87.109,-17.3,1.4,-0.3,-18.3,1.7,-2.8,0.2,-0.1,1.0,1.0,0.730915925,0.434702494,0.458373085,0.655422136,92.55906178,293.3587745,165.3973749,88.55690656,92.55906178,-61.56216496,2.483294073,0.164711013,29,0.166119352,-6.517160251,27.78138875,12,-0.723714669,-1.976707815,16.70923958,-0.074152835,0.378371036,-0.922679097,1.241647037,1.958832191,-1.650990843,323.707302,94.55589019,535.6103734,535.6103734,2473,87.109
2474,87.144,-17.4,1.4,-0.3,-18.3,1.7,-2.7,0.2,-0.1,1.0,1.0,0.733702601,0.435061268,0.45752638,0.654750814,91.78209198,292.8168831,165.7196091,87.74474584,91.78209198,-61.38470601,2.462895351,0.170561157,29,0.166119352,-6.517160251,27.78138875,12,-0.738500094,-1.969064492,16.71357556,-0.075384954,0.37900798,-0.922317765,1.231447676,1.959520389,-1.652349298,323.707302,94.55589019,535.6103734,535.6103734,2474,87.144
2475,87.177,-17.4,1.4,-0.3,-18.4,1.7,-2.7,0.2,-0.1,1.0,1.0,0.7360584,0.434985953,0.456794859,0.654325265,91.012189,292.3487095,165.9238727,86.95647674,91.012189,-61.19375853,2.4424831,0.178591254,29,0.166119352,-6.517160251,27.78138875,12,-0.751230761,-1.964442671,16.71652402,-0.076445843,0.379393132,-0.922072061,1.22124155,1.959936628,-1.653513735,323.707302,94.55589019,535.6103734,535.6103734,2475,87.177
2477,87.24,-17.2,0.5,-0.3,-18.4,1.7,-2.6,0.2,-0.1,1.0,0.041148155,0.853848101,0.114414479,0.39879147,0.754579723,111.6408023,255.2265405,117.8017331,104.9065071,111.6408023,-22.89973634,2.883694745,0.179524864,29,0.166119352,-6.517160251,27.78138875,12,-1.731726126,-3.197927588,16.40681723,-0.15815379,0.276602722,-0.947880959,1.441847373,1.851053422,-1.736123225,323.707302,94.55589019,535.6103734,535.6103734,2477,87.24
2478,87.272,-17.5,1.4,-0.3,-18.5,1.7,-2.6,0.2,-0.1,1.0,1.0,0.74159288,0.434794041,0.455092033,0.65332939,89.79220782,291.2589008,166.4018928,85.66846877,89.79220782,-60.76691955,2.410341862,0.183485407,29,0.166119352,-6.517160251,27.78138875,12,-0.780960798,-1.953215704,16.72365619,-0.078923346,0.380328712,-0.921477713,1.205170931,1.960948019,-1.656236489,323.707302,94.55589019,535.6103734,535.6103734,2478,87.272
2480,87.341,-17.3,0.6,-0.3,-18.5,1.7,-2.5,0.2,-0.1,1.0,0.153671882,0.831900928,0.146627651,0.417067347,0.752796066,110.3941076,266.9231021,118.6578884,104.9935434,110.3941076,-23.78869243,2.849420102,0.191907025,29,0.166119352,-6.517160251,27.78138875,12,-1.415708388,-3.168061284,16.36730284,-0.131818978,0.279091581,-0.951173826,1.424710051,1.853644296,-1.708504772,323.707302,94.55589019,535.6103734,535.6103734,2480,87.341
2498,87.935,-17.1,1.5,-0.3,-18.4,1.7,-2.5,0.5,-0.1,0.9,0.47420002,0.585765218,0.486743249,0.50769139,0.659368791,104.124001,324.9224898,163.5029805,101.2706041,104.124001,87.72468715,2.796177977,0.222242376,29,0.166119352,-6.517160251,27.78138875,12,0.131822062,-2.01256242,16.65900492,-0.002858107,0.375383153,-0.926865319,1.398088989,1.95560645,-1.573879945,323.707302,94.55589019,535.6103734,535.6103734,2498,87.935
2499,87.965,-17.1,1.5,-0.3,-18.4,1.7,-2.4,0.5,-0.1,0.9,0.99,0.567738006,0.490938031,0.513874247,0.660087064,104.5343484,328.8795178,163.158209,101.6418158,104.5343484,82.7788701,2.805843136,0.221869261,29,0.166119352,-6.517160251,27.78138875,12,0.2389672,-2.021176577,16.65570567,0.006070654,0.374665306,-0.927140257,1.402921568,1.954832087,-1.564248701,323.707302,94.55589019,535.6103734,535.6103734,2499,87.965
2502,88.064,-17.0,1.6,-0.3,-18.2,1.7,-2.4,0.5,-0.1,0.9,0.462911159,0.521766006,0.495819315,0.529823273,0.663527278,104.7200043,339.0868948,161.5069065,101.5557497,104.7200043,70.78384744,2.804037643,0.220889956,29,0.166119352,-6.517160251,27.78138875,12,0.515061627,-2.064359685,16.64357898,0.029078523,0.371066714,-0.928150814,1.402018822,1.95095381,-1.539477047,323.707302,94.55589019,535.6103734,535.6103734,2502,88.064
2504,88.133,-16.9,1.5,-0.3,-18.2,1.7,-2.3,0.5,0.0,0.9,0.212460998,0.524742883,0.475152111,0.529758053,0.671442198,104.7537396,339.0451541,157.7077451,101.9891497,104.7537396,68.42649378,2.797632628,0.220889956,29,0.166119352,-6.517160251,27.78138875,12,0.512761022,-2.162060475,16.60494273,0.028886806,0.362924981,-0.931370501,1.398816314,1.942201313,-1.539790891,323.707302,94.55589019,535.6103734,535.6103734,2504,88.133
2515,88.593,-17.1,1.6,-0.3,-18.2,1.7,-2.4,0.5,0.0,0.9,1.0,0.462545235,0.446064619,0.553229429,0.68881366,105.9983127,354.0668343,149.3694432,102.5534682,105.9983127,50.67483301,2.804486641,0.261810588,29,0.166119352,-6.517160251,27.78138875,12,0.915119886,-2.377678118,16.54289748,0.062416711,0.344956844,-0.936540939,1.402243321,1.922989134,-1.504248734,323.707302,94.55589019,535.6103734,535.6103734,2515,88.593
2519,88.727,-16.9,1.6,-0.3,-18.0,1.7,-2.4,0.5,0.0,0.9,1.0,0.455180972,0.437221463,0.556254321,0.692943584,105.2492321,356.0027653,147.3870796,101.7484331,105.2492321,48.18606098,2.77916536,0.306373173,29,0.166119352,-6.517160251,27.78138875,12,0.966223364,-2.429380546,16.52750539,0.066675334,0.340648309,-0.937823613,1.38958268,1.918402688,-1.499819937,323.707302,94.55589019,535.6103734,535.6103734,2519,88.727
2520,88.757,-16.9,1.6,-0.3,-18.0,1.7,-2.5,0.5,0.0,0.9,1.0,0.454477359,0.434803664,0.556637656,0.693979502,105.4583297,356.2480999,146.8898392,101.9513169,105.4583297,47.68374483,2.783437782,0.339577748,29,0.166119352,-6.517160251,27.78138875,12,0.972604224,-2.441988131,16.52338918,0.067207073,0.339597677,-0.938166631,1.391718891,1.917285447,-1.499281887,323.707302,94.55589019,535.6103734,535.6103734,2520,88.757
2524,88.888,-16.6,1.5,-0.3,-17.8,1.7,-2.5,0.5,0.0,0.9,0.283438511,0.466652507,0.425024824,0.553178342,0.697108435,106.0519494,354.0341386,145.3879514,102.8190783,106.0519494,47.27926526,2.796838071,0.34184204,29,0.166119352,-6.517160251,27.78138875,12,0.912227256,-2.479212855,16.50582651,0.062175659,0.336495616,-0.939630187,1.398419036,1.913989341,-1.504722299,323.707302,94.55589019,535.6103734,535.6103734,2524,88.888
2525,88.921,-16.2,1.6,-0.3,-17.8,1.7,-2.6,0.5,0.0,0.9,0.256136937,0.618971766,0.468717014,0.49644813,0.661733961,104.5252257,317.7268032,162.3676989,101.7592199,104.5252257,-83.04222819,2.80515595,0.333106068,29,0.166119352,-6.517160251,27.78138875,12,-0.063077611,-2.04180126,16.64951421,-0.019099747,0.372946583,-0.927656211,1.402577975,1.952979029,-1.59138267,323.707302,94.55589019,535.6103734,535.6103734,2525,88.921
2539,89.385,-17.0,1.4,-0.3,-17.8,1.7,-2.5,0.5,0.0,0.9,1.0,0.335573546,0.356103847,0.595012019,0.732672212,100.1534665,380.8076924,128.3173382,94.9991943,100.1534665,30.19389137,2.59850626,0.381786003,29,0.166119352,-6.517160251,27.78138875,12,1.621540429,-2.927437559,16.42376397,0.12128509,0.299143558,-0.946468731,1.29925313,1.874591312,-1.443346076,323.707302,94.55589019,535.6103734,535.6103734,2539,89.385
2543,89.516,-17.0,1.4,-0.3,-17.7,1.7,-2.5,0.5,0.0,0.9,1.0,0.333713148,0.356188316,0.595490158,0.732694969,98.12725827,381.1137014,128.3064147,93.05009278,98.12725827,30.14097415,2.545891431,0.394923573,29,0.166119352,-6.517160251,27.78138875,12,1.629317264,-2.929071047,16.42424704,0.121933159,0.299007434,-0.946428476,1.272945716,1.874448659,-1.442667083,323.707302,94.55589019,535.6103734,535.6103734,2543,89.516
